id,title,rating,genre,age,runtime,popularity,score,is_acclaimed,is_panned,budget_efficiency,is_blockbuster,is_indie,director_age_in_movie,director_experience,director_is_acclaimed,director_is_panned,director_budget_efficiency,star_age_in_movie,star_experience,star_is_acclaimed,star_is_panned,star_budget_efficiency
4536,The Incredible Burt Wonderstone,PG-13,Comedy,11,medium,high,5.9,False,False,low,False,False,64.0,0,False,False,0.0,61.0,10,True,True,4.204160154838411
4537,The Big Wedding,R,Comedy,11,short,mid,5.6,False,False,mid,False,False,33.0,0,False,False,0.0,51.0,31,True,True,1.3743032616464417
4538,Snitch,PG-13,Action,11,medium,high,6.4,False,False,high,False,False,45.0,0,False,False,0.0,51.0,10,False,True,2.030721778865393
4539,The Smurfs 2,PG,Animation,11,medium,mid,5.3,False,True,high,True,False,55.0,8,False,True,3.9254627494194176,70.0,0,False,False,0.0
4540,Last Vegas,PG-13,Comedy,11,medium,very-high,6.6,False,False,high,False,False,50.0,9,False,True,4.616623224680624,41.0,31,True,True,1.3743032616464417
4541,Fruitvale Station,R,Biography,11,short,high,7.5,True,False,high,False,True,27.0,0,False,False,0.0,40.0,0,False,False,0.0
4542,Bad Grandpa,R,Comedy,11,medium,high,6.5,False,False,high,False,False,47.0,0,False,False,0.0,70.0,0,False,False,0.0
4543,Philomena,PG-13,Biography,11,medium,high,7.6,True,False,high,False,False,72.0,7,True,True,0.9475512309489006,26.0,3,False,True,5.9807154969696965
4544,The Canyons,R,Drama,11,medium,mid,3.8,False,True,mid,False,True,67.0,7,True,True,0.986023520521542,42.0,5,False,True,2.984576557137255
4545,Jobs,PG-13,Biography,11,long,high,6.0,False,False,high,False,False,52.0,0,False,False,0.0,79.0,7,True,True,3.8224848815413344
4546,The Immigrant,R,Drama,11,long,mid,6.6,False,False,low,False,False,44.0,4,False,False,1.1998164628438333,27.0,1,True,False,3.45099172
4547,21 & Over,R,Comedy,11,medium,high,5.8,False,False,high,False,False,25.0,0,False,False,0.0,35.0,0,False,False,0.0
4548,Runner Runner,R,Crime,11,short,high,5.6,False,False,mid,False,False,27.0,1,False,False,2.1688088,38.0,15,True,True,5.210361205526834
4549,A Haunted House,R,Comedy,11,short,mid,5.0,False,True,high,False,True,38.0,0,False,False,0.0,26.0,3,False,False,1.7526958928746927
4550,How I Live Now,R,Action,11,medium,mid,6.5,False,False,low,False,True,46.0,2,True,False,4.811309596666666,41.0,2,False,False,1.2260317606060607
4551,Upstream Color,Unrated,Drama,11,medium,mid,6.7,False,False,high,False,True,41.0,1,False,False,77.91942857142857,41.0,0,False,False,0.0
4552,Parkland,PG-13,Drama,11,medium,mid,6.4,False,False,low,False,False,48.0,0,False,False,0.0,19.0,5,False,True,7.972109848415586
4553,Paranoia,PG-13,Drama,11,medium,mid,5.7,False,False,low,False,False,40.0,6,False,False,4.468270934632664,32.0,0,False,False,0.0
4554,The Past,PG-13,Drama,11,long,mid,7.7,True,False,mid,False,False,41.0,1,True,False,45.852152,26.0,0,False,False,0.0
4555,The Fifth Estate,R,Biography,11,long,mid,6.2,False,False,low,False,False,58.0,7,True,True,2.9020026562152137,23.0,0,False,False,0.0
4556,Bad Words,R,Comedy,11,short,mid,6.6,False,False,low,False,False,44.0,0,False,False,0.0,37.0,5,True,True,2.3549655367948716
4557,Man of Tai Chi,R,Action,11,medium,mid,6.1,False,False,low,False,False,49.0,0,False,False,0.0,37.0,0,False,False,0.0
4558,The East,PG-13,Crime,11,medium,mid,6.8,False,False,low,False,True,32.0,1,False,False,3.1413925925925925,44.0,1,False,False,19.38783
4559,The Lunchbox,PG,Drama,11,medium,high,7.8,True,False,high,False,True,34.0,0,False,False,0.0,38.0,0,False,False,0.0
4560,Getaway,PG-13,Action,11,medium,mid,4.4,False,True,low,False,False,42.0,2,False,True,1.4351173658730159,31.0,14,True,False,3.8287985332128684
4561,Guardians of the Galaxy,PG-13,Action,10,long,very-high,8.0,True,False,high,True,False,48.0,3,False,True,2.143964922222222,46.0,0,False,False,0.0
4562,Interstellar,PG-13,Adventure,10,long,very-high,8.6,True,False,high,True,False,44.0,8,True,False,4.403563711365685,43.0,17,True,True,2.0444303164702475
4563,John Wick,R,Action,10,medium,very-high,7.4,True,False,high,False,False,46.0,0,False,False,0.0,35.0,21,True,False,2.7362327409245664
4564,Edge of Tomorrow,PG-13,Action,10,medium,very-high,7.9,True,False,mid,True,False,49.0,6,True,False,6.002743711645871,45.0,28,True,True,4.737872148867619
4565,Gone Girl,R,Drama,10,long,very-high,8.1,True,False,high,False,False,52.0,9,True,False,3.6407800179954615,50.0,16,True,True,5.0152867447647385
4566,Captain America: The Winter Soldier,PG-13,Action,10,long,very-high,7.7,True,False,high,True,False,44.0,1,False,False,2.4190537592592594,52.0,2,False,False,2.4300822540816327
4567,The Grand Budapest Hotel,R,Adventure,10,medium,very-high,8.1,True,False,high,False,False,45.0,7,True,False,1.9606043866043084,42.0,8,True,True,1.7921026273471974
4568,Whiplash,R,Drama,10,medium,very-high,8.5,True,False,high,False,True,29.0,0,False,False,0.0,33.0,2,False,False,3.2323978923076924
4569,Kingsman: The Secret Service,R,Action,10,long,very-high,7.7,True,False,high,False,False,43.0,3,True,False,2.4582176930555555,52.0,4,True,True,8.203821089393939
4570,Ex Machina,R,Drama,10,medium,very-high,7.7,True,False,mid,False,False,44.0,0,False,False,0.0,27.0,0,False,False,0.0
4571,Divergent,PG-13,Action,10,long,very-high,6.6,False,False,high,False,False,51.0,2,True,False,5.660617826599326,54.0,0,False,False,0.0
4572,Nightcrawler,R,Crime,10,medium,very-high,7.8,True,False,high,False,True,55.0,0,False,False,0.0,26.0,12,True,False,3.169887410728912
4573,The Hobbit: The Battle of the Five Armies,PG-13,Adventure,10,long,very-high,7.4,True,False,high,True,False,53.0,10,True,False,4.766281193290796,23.0,3,True,False,1.8468345425396826
4574,The Equalizer,R,Action,10,long,very-high,7.2,False,False,high,False,False,49.0,8,True,False,1.601759046257108,34.0,28,True,False,2.005923802253541
4575,The Maze Runner,PG-13,Action,10,medium,very-high,6.8,False,False,high,False,False,34.0,0,False,False,0.0,75.0,1,False,False,0.046327
4576,Lucy,R,Action,10,short,very-high,6.4,False,False,high,False,False,55.0,4,True,False,1.8756560884272537,60.0,8,True,False,2.016390582487695
4577,Chef,R,Adventure,10,medium,very-high,7.3,False,False,high,False,False,48.0,6,True,False,2.8762082155732966,23.0,0,False,False,0.0
4578,What We Do in the Shadows,R,Comedy,10,short,very-high,7.7,True,False,high,False,True,40.0,0,False,False,0.0,30.0,0,False,False,0.0
4579,The Imitation Game,PG-13,Biography,10,medium,very-high,8.0,True,False,high,False,False,47.0,0,False,False,0.0,48.0,1,False,False,0.32352014285714287
4580,Fury,R,Action,10,long,very-high,7.6,True,False,high,False,False,46.0,3,True,False,4.725659573809524,40.0,20,True,False,2.6192765769129034
4581,X-Men: Days of Future Past,PG-13,Action,10,long,very-high,7.9,True,False,high,True,False,49.0,7,True,False,2.4757876971864117,38.0,8,True,False,2.793738758941948
4582,Predestination,R,Action,10,medium,very-high,7.5,True,False,low,False,True,38.0,1,False,False,2.5708594,51.0,17,True,True,5.35491278552171
4583,The Purge: Anarchy,R,Action,10,medium,very-high,6.4,False,False,high,False,True,45.0,1,False,False,29.776209,74.0,0,False,False,0.0
4584,Birdman or (The Unexpected Virtue of Ignorance),R,Comedy,10,medium,very-high,7.7,True,False,high,False,False,51.0,3,True,False,6.296277576666667,44.0,12,True,True,3.5154302288409336
4585,It Follows,R,Horror,10,medium,very-high,6.8,False,False,high,False,True,40.0,0,False,False,0.0,49.0,0,False,False,0.0
4586,Blended,PG-13,Comedy,10,medium,very-high,6.5,False,False,high,False,False,48.0,6,False,True,3.7290318179775235,63.0,24,True,True,2.8157903301876566
4587,Hercules,PG-13,Action,10,medium,very-high,6.0,False,False,mid,False,False,45.0,9,False,False,2.7879812247403217,21.0,12,False,True,2.254375764225434
4588,The Judge,R,Crime,10,long,very-high,7.4,True,False,mid,False,False,45.0,5,False,False,2.3263550094615386,48.0,14,True,False,2.7794265691587823
4589,Annie,PG,Comedy,10,medium,mid,5.3,False,True,mid,False,False,36.0,3,False,False,4.8602938488095235,42.0,1,False,False,11.726525555555556
4590,Godzilla,PG-13,Action,10,long,very-high,6.4,False,False,high,True,False,39.0,1,False,False,10.120876,49.0,3,True,False,2.407091403968254
4591,The Giver,PG-13,Drama,10,medium,very-high,6.5,False,False,mid,False,False,64.0,10,True,True,2.1472935845677674,11.0,0,False,False,0.0
4592,300: Rise of an Empire,R,Action,10,medium,very-high,6.2,False,False,high,True,False,53.0,0,False,False,0.0,24.0,0,False,False,0.0
4593,American Sniper,R,Action,10,long,very-high,7.3,False,False,high,False,False,84.0,26,True,False,3.2870234947304278,25.0,5,True,False,6.1519276802788045
4594,Big Hero 6,PG,Animation,10,medium,very-high,7.8,True,False,high,True,False,45.0,0,False,False,0.0,37.0,0,False,False,0.0
4595,The Amazing Spider-Man 2,PG-13,Action,10,long,very-high,6.6,False,False,high,True,False,40.0,2,True,False,5.701038287681159,39.0,1,False,False,3.2953507086956524
4596,Maleficent,PG,Action,10,medium,very-high,7.0,False,False,high,True,False,49.0,0,False,False,0.0,19.0,7,True,False,2.1781242418878057
4597,Into the Woods,PG,Adventure,10,long,very-high,5.9,False,False,high,False,False,54.0,4,False,False,3.395979630880719,31.0,1,False,False,6.785319176470588
4598,Unbroken,PG-13,Action,10,long,very-high,7.2,False,False,mid,False,False,39.0,0,False,False,0.0,39.0,0,False,False,0.0
4599,The Lego Movie,PG,Animation,10,medium,very-high,7.7,True,False,high,False,False,39.0,0,False,False,0.0,29.0,0,False,False,0.0
4600,The Hunger Games: Mockingjay - Part 1,PG-13,Action,10,long,very-high,6.6,False,False,high,True,False,43.0,4,True,False,3.986740564291498,24.0,4,True,False,6.720890767307693
4601,Tusk,R,Comedy,10,medium,mid,5.3,False,True,low,False,True,44.0,10,True,False,18.02539994339947,35.0,2,False,True,3.124272363768116
4602,Night at the Museum: Secret of the Tomb,PG,Adventure,10,medium,very-high,6.2,False,False,mid,True,False,46.0,9,False,False,3.451816160742966,24.0,21,False,True,3.038376894450159
4603,The Fault in Our Stars,PG-13,Drama,10,long,very-high,7.7,True,False,high,False,False,35.0,0,False,False,0.0,36.0,0,False,False,0.0
4604,"As Above, So Below",R,Horror,10,medium,high,6.2,False,False,high,False,True,42.0,2,False,False,4.8564372,44.0,0,False,False,0.0
4605,Annabelle,R,Horror,10,medium,very-high,5.4,False,True,high,False,True,58.0,1,False,True,1.7125620333333333,49.0,0,False,False,0.0
4606,Boyhood,R,Drama,10,long,very-high,7.9,True,False,high,False,True,54.0,11,True,False,7.548674403215707,23.0,0,False,False,0.0
4607,The Theory of Everything,PG-13,Biography,10,long,very-high,7.7,True,False,high,False,False,51.0,0,False,False,0.0,29.0,0,False,False,0.0
4608,The Expendables 3,PG-13,Action,10,long,very-high,6.1,False,False,mid,False,False,75.0,0,False,False,0.0,38.0,30,True,True,2.8316595058916048
4609,The Interview,R,Action,10,medium,very-high,6.5,False,False,low,False,False,32.0,1,False,False,3.9387913125,20.0,5,True,False,3.0171862786632073
4610,The Drop,R,Crime,10,medium,very-high,7.1,False,False,mid,False,False,42.0,0,False,False,0.0,32.0,4,True,False,3.8594405617892975
4611,Transformers: Age of Extinction,PG-13,Action,10,long,very-high,5.6,False,False,high,True,False,49.0,10,True,False,4.050349610134278,68.0,16,True,True,3.0095095541202013
4612,Inherent Vice,R,Comedy,10,long,high,6.7,False,False,low,False,False,44.0,6,True,False,1.5290870962537537,36.0,9,True,False,1.9321854617626368
4613,Neighbors,R,Comedy,10,medium,very-high,6.3,False,False,high,False,False,38.0,3,False,False,2.542142347222222,37.0,5,False,False,3.2548638303703696
4614,The Babadook,Unrated,Drama,10,medium,very-high,6.8,False,False,high,False,True,45.0,0,False,False,0.0,43.0,0,False,False,0.0
4615,Sex Tape,R,Comedy,10,medium,very-high,5.1,False,True,high,False,False,40.0,4,False,False,3.555551278968254,40.0,1,False,False,1.8056454333333334
4616,The Other Woman,PG-13,Comedy,10,medium,very-high,6.0,False,False,high,False,False,55.0,4,True,False,2.6244362385057474,32.0,9,True,True,4.9318602194967225
4617,Wild Tales,R,Comedy,10,long,very-high,8.1,True,False,high,False,True,39.0,0,False,False,0.0,44.0,0,False,False,0.0
4618,Wild,R,Adventure,10,medium,very-high,7.1,False,False,high,False,False,51.0,2,True,False,5.990750357142857,34.0,11,False,True,2.492719009887161
4619,Foxcatcher,R,Biography,10,long,very-high,7.0,False,False,low,False,False,48.0,2,True,False,4.625448231428571,42.0,13,True,True,4.694186037662475
4620,The Guest,R,Action,10,medium,high,6.7,False,False,low,False,True,32.0,1,False,False,26.895481,55.0,0,False,False,0.0
4621,Teenage Mutant Ninja Turtles,PG-13,Action,10,medium,very-high,5.8,False,False,high,True,False,38.0,4,False,True,3.1478849173647188,38.0,1,False,True,1.9722538125
4622,RoboCop,PG-13,Action,10,medium,very-high,6.1,False,False,mid,False,False,47.0,1,True,False,3.689787,52.0,0,False,False,0.0
4623,22 Jump Street,R,Action,10,medium,very-high,7.0,False,False,high,False,False,39.0,2,False,False,3.6148559633333335,32.0,5,False,False,8.193483130285715
4624,Dawn of the Planet of the Apes,PG-13,Action,10,long,very-high,7.6,True,False,high,True,False,48.0,3,False,True,2.9858317666666667,28.0,4,True,True,2.0240175789402173
4625,Sin City: A Dame to Kill for,R,Action,10,medium,very-high,6.5,False,False,low,False,False,57.0,2,True,True,2.3105430916666667,35.0,11,True,True,1.433104769799659
4626,Brick Mansions,PG-13,Action,10,medium,mid,5.7,False,False,mid,False,False,35.0,0,False,False,0.0,34.0,6,False,True,1.3999453654312866
4627,Vampire Academy,PG-13,Action,10,medium,high,5.5,False,False,low,False,False,50.0,8,False,False,3.3482056657638397,56.0,0,False,False,0.0
4628,The Monuments Men,PG-13,Comedy,10,medium,very-high,6.1,False,False,mid,False,False,53.0,4,True,False,3.931447674844007,62.0,17,True,False,3.0409090770631724
4629,Honeymoon,R,Drama,10,short,mid,5.7,False,False,low,False,True,34.0,0,False,False,0.0,41.0,0,False,False,0.0
4630,Dumb and Dumber to,PG-13,Comedy,10,medium,very-high,5.6,False,False,high,False,False,56.0,10,False,True,3.290711507240521,20.0,21,True,False,4.453285701792554
4631,How to Train Your Dragon 2,PG,Animation,10,medium,very-high,7.8,True,False,high,True,False,44.0,2,True,False,3.2067857043560606,53.0,2,True,False,2.7441279606060607
4632,Noah,PG-13,Action,10,long,very-high,5.7,False,False,mid,True,False,45.0,5,True,False,17.718544974407813,27.0,11,True,True,1.938089863503477
4633,A Walk Among the Tombstones,R,Action,10,medium,very-high,6.5,False,False,mid,False,False,54.0,1,False,False,0.3356988125,52.0,14,True,True,3.614226918057874
4634,Need for Speed,PG-13,Action,10,long,very-high,6.4,False,False,high,False,False,44.0,0,False,False,0.0,32.0,0,False,False,0.0
4635,Rio 2,G,Animation,10,medium,high,6.3,False,False,high,True,False,49.0,3,False,False,7.855683904629629,50.0,5,True,False,4.295968304176218
4636,Seventh Son,PG-13,Action,10,medium,high,5.5,False,False,mid,False,False,66.0,1,False,False,1.4737505555555555,62.0,2,False,False,2.2735134317562724
4637,Exodus: Gods and Kings,PG-13,Action,10,long,very-high,6.0,False,False,mid,True,False,77.0,19,True,True,1.9909976725728713,35.0,17,True,False,2.231438899445492
4638,A Million Ways to Die in the West,R,Comedy,10,medium,very-high,6.1,False,False,mid,False,False,41.0,1,False,False,10.9873663,31.0,0,False,False,0.0
4639,Sabotage,R,Action,10,medium,high,5.7,False,False,low,False,False,46.0,3,True,False,4.725659573809524,33.0,24,True,True,3.846799904278599
4640,Paddington,PG,Animation,10,medium,very-high,7.2,False,False,high,False,False,36.0,0,False,False,0.0,40.0,0,False,False,0.0
4641,Non-Stop,PG-13,Action,10,medium,very-high,6.9,False,False,high,False,False,40.0,2,False,True,3.1214103291666664,41.0,14,True,True,3.614226918057874
4642,The Best of Me,PG-13,Drama,10,medium,high,6.7,False,False,mid,False,False,58.0,4,False,False,1.10925011,67.0,3,False,False,0.7130166877777778
4643,Horrible Bosses 2,R,Comedy,10,medium,very-high,6.3,False,False,mid,False,False,45.0,2,False,False,0.9058564988721804,51.0,7,True,True,2.5036700344453164
4644,This Is Where I Leave You,R,Comedy,10,medium,high,6.6,False,False,mid,False,False,46.0,9,False,False,3.451816160742966,62.0,7,True,True,2.5036700344453164
4645,Into the Storm,PG-13,Action,10,short,high,5.8,False,False,high,False,False,49.0,1,False,False,3.947191075,41.0,0,False,False,0.0
4646,Penguins of Madagascar,PG,Animation,10,medium,high,6.7,False,False,mid,True,False,53.0,4,False,False,4.51012266952381,45.0,0,False,False,0.0
4647,Jack Ryan: Shadow Recruit,PG-13,Action,10,medium,very-high,6.2,False,False,mid,False,False,54.0,8,True,False,1.5372127243240092,45.0,4,True,False,1.685476811260965
4648,The Book of Life,PG,Animation,10,medium,high,7.3,False,False,mid,False,False,39.0,0,False,False,0.0,43.0,1,False,False,1.10740064
4649,The November Man,R,Action,10,medium,high,6.3,False,False,mid,False,False,69.0,10,True,False,2.3476998513862712,50.0,11,False,False,2.137968365615993
4650,Dracula Untold,PG-13,Action,10,medium,very-high,6.3,False,False,high,False,False,33.0,0,False,False,0.0,34.0,1,False,False,0.36162206896551724
4651,Unfriended,R,Horror,10,short,high,5.5,False,False,high,False,True,45.0,0,False,False,0.0,35.0,0,False,False,0.0
4652,I Origins,R,Drama,10,medium,very-high,7.4,True,False,low,False,True,35.0,1,False,False,19.38783,61.0,1,False,False,1.6101436666666666
4653,Transcendence,PG-13,Action,10,medium,very-high,6.2,False,False,mid,False,False,53.0,0,False,False,0.0,35.0,27,True,False,2.1625367345540445
4654,Endless Love,PG-13,Drama,10,medium,mid,6.3,False,False,mid,False,False,38.0,1,False,False,1.3686129333333332,27.0,0,False,False,0.0
4655,Before I Go to Sleep,R,Drama,10,medium,high,6.4,False,False,low,False,False,42.0,0,False,False,0.0,33.0,16,True,True,2.0226071017724156
4656,The Good Lie,PG-13,Biography,10,medium,mid,7.4,True,False,low,False,False,46.0,0,False,False,0.0,51.0,11,False,True,2.492719009887161
4657,Deliver Us from Evil,R,Action,10,medium,high,6.2,False,False,mid,False,False,48.0,3,False,False,12.686356336476608,25.0,4,True,False,1.6055846089155368
4658,The Raid 2,R,Action,10,long,very-high,8.0,True,False,mid,False,True,34.0,1,True,False,8.316835454545455,47.0,1,True,False,8.316835454545455
4659,Taken 3,PG-13,Action,10,medium,very-high,6.0,False,False,high,False,False,49.0,3,False,False,4.593102025925925,38.0,14,True,True,3.614226918057874
4660,Pompeii,PG-13,Action,10,medium,very-high,5.5,False,False,mid,False,False,49.0,9,False,True,2.8561956777596476,46.0,0,False,False,0.0
4661,Ride Along,PG-13,Action,10,medium,very-high,6.2,False,False,high,False,False,44.0,5,False,True,4.587167482,31.0,7,False,True,4.102494645186549
