id,title,runtime,rating_cat,genre_cat,popularity_cat,budget_cat,budget_efficiency,budget_efficiency_cat,age,score,is_acclaimed,is_panned,director_age_in_movie,director_experience,director_is_acclaimed,director_is_panned,director_budget_efficiency,star_age_in_movie,star_experience,star_is_acclaimed,star_is_panned,star_budget_efficiency
1404,Interview with the Vampire: the Vampire Chronicles,123.0,R,Drama,very-high,very-high,3.7277434666666656,high,30,7.5,True,False,44.0,3,False,False,1.0756787411764706,31.0,2,False,False,0.2231593888888889
1405,Four Weddings and a Funeral,117.0,R,Comedy,very-high,low,10.0,high,30,7.1,False,False,52.0,0,False,False,0.0,34.0,1,False,False,0.372561
1406,The Flintstones,91.0,PG,Comedy,high,high,7.426765391304348,high,30,4.9,False,True,42.0,1,False,True,2.1803133333333333,42.0,2,False,True,1.507672525083612
1407,Ace Ventura: Pet Detective,86.0,PG-13,Comedy,very-high,mid,7.1478264,high,30,6.9,False,False,36.0,0,False,False,0.0,32.0,0,False,False,0.0
1408,Little Women,115.0,PG,Drama,high,mid,2.782423111111111,mid,30,7.3,False,False,44.0,1,False,False,0.3986647272727273,48.0,1,True,False,2.7549263636363635
1409,Street Fighter,102.0,PG-13,Action,high,high,2.8409081714285715,mid,30,4.0,False,True,47.0,0,False,False,0.0,34.0,9,False,True,5.249177404482019
1410,Clear and Present Danger,141.0,PG-13,Action,high,very-high,3.482059951612903,high,30,6.9,False,False,44.0,4,False,True,1.971452586217949,52.0,11,True,False,5.691539323961039
1411,Heavenly Creatures,99.0,R,Biography,high,low,0.609827,low,30,7.3,False,False,33.0,1,True,False,0.0808743333333333,17.0,0,False,False,0.0
1412,Clerks,92.0,R,Comedy,very-high,low,10.0,high,30,7.7,True,False,24.0,0,False,False,0.0,25.0,0,False,False,0.0
1413,Maverick,127.0,PG,Action,very-high,very-high,2.44041696,mid,30,7.0,False,False,64.0,8,True,False,4.302828982084232,38.0,11,True,False,4.392363999109875
1414,Wyatt Earp,191.0,PG-13,Adventure,mid,very-high,0.3976507936507936,low,30,6.7,False,False,45.0,2,False,False,4.144066572115385,39.0,10,True,False,5.118699092839828
1415,The Last Seduction,110.0,R,Crime,mid,low,2.3370412,mid,30,7.1,False,False,38.0,2,False,False,0.1918711874999999,36.0,0,False,False,0.0
1416,Little Giants,107.0,PG,Comedy,mid,mid,0.9653181,low,30,6.4,False,False,42.0,0,False,False,0.0,41.0,3,False,True,4.341961033333333
1417,Ed Wood,127.0,R,Biography,very-high,mid,0.3270809444444444,low,30,7.8,True,False,36.0,5,True,False,5.882428926666667,31.0,4,True,False,1.4926697622607654
1418,Star Trek: Generations,118.0,PG,Action,high,high,3.3734607142857143,high,30,6.6,False,False,46.0,0,False,False,0.0,54.0,0,False,False,0.0
1419,Disclosure,128.0,R,Drama,mid,high,3.891183436363636,high,30,6.1,False,False,52.0,9,True,True,3.382144843240638,50.0,8,True,False,5.315969789275394
1420,Angels in the Outfield,102.0,PG,Comedy,mid,mid,2.0932012916666665,mid,30,6.2,False,False,50.0,1,False,False,4.9998613,48.0,3,True,False,2.8711085428571432
1421,In the Mouth of Madness,95.0,R,Drama,high,low,1.115568625,mid,30,7.2,False,False,46.0,9,True,False,3.0858105145997783,47.0,2,True,False,7.0471382
1422,Richie Rich,95.0,PG,Comedy,high,high,0.9521939,low,30,5.4,False,True,40.0,1,False,False,2.1322021666666666,14.0,3,True,False,7.8551570196078435
1423,Beverly Hills Cop III,104.0,R,Action,high,high,2.38417978,mid,30,5.6,False,False,44.0,10,True,False,2.987753676408665,33.0,9,True,False,5.194004180691901
1424,Reality Bites,99.0,PG-13,Comedy,mid,mid,2.900135391304348,mid,30,6.6,False,False,29.0,0,False,False,0.0,23.0,2,True,False,0.4831102619047619
1425,Naked Gun 33 1/3: the Final Insult,83.0,PG-13,Comedy,very-high,high,1.7044199333333334,mid,30,6.5,False,False,32.0,0,False,False,0.0,68.0,2,True,False,5.171298918478261
1426,Junior,109.0,PG-13,Comedy,high,very-high,1.80718925,mid,30,4.6,False,True,48.0,7,True,False,6.973220004003494,47.0,14,True,True,4.50883400075597
1427,New Nightmare,112.0,R,Other,high,low,2.465217625,mid,30,6.5,False,False,55.0,5,True,False,4.929274481904761,30.0,2,True,False,9.977024666666669
1428,Baby's Day Out,99.0,PG,Adventure,mid,high,0.350570875,low,30,6.2,False,False,32.0,1,False,True,5.123191,24.0,0,False,False,0.0
1429,The River Wild,111.0,PG-13,Adventure,mid,high,2.093696511111111,mid,30,6.4,False,False,49.0,4,False,True,2.7572953359371555,45.0,8,True,False,2.528788675213832
1430,Texas Chainsaw Massacre: The Next Generation,87.0,R,Comedy,mid,low,0.30983,low,30,3.3,False,True,48.0,0,False,False,0.0,25.0,0,False,False,0.0
1431,The Next Karate Kid,107.0,PG,Action,mid,mid,1.3230294166666667,mid,30,4.5,False,True,51.0,3,False,False,2.2743195463869466,62.0,0,False,False,0.0
1432,Blown Away,121.0,R,Action,mid,mid,1.0770000714285717,mid,30,6.2,False,False,36.0,3,False,True,1.9744146714285715,45.0,11,True,False,1.1797167593373283
1433,Color of Night,121.0,R,Other,mid,high,0.49315125,low,30,5.2,False,True,65.0,1,False,False,2.018253142857143,39.0,6,True,False,1.870978222504756
1434,North,87.0,PG,Adventure,mid,high,0.179568675,low,30,4.5,False,True,47.0,7,True,False,4.173638845470383,13.0,1,False,False,3.708245230769231
1435,Muriel's Wedding,106.0,R,Comedy,mid,low,1.720253,mid,30,7.2,False,False,32.0,0,False,False,0.0,22.0,0,False,False,0.0
1436,The Client,119.0,PG-13,Crime,high,high,2.613671355555556,mid,30,6.7,False,False,55.0,6,True,False,2.677154470819088,48.0,1,True,False,2.7549263636363635
1437,It Could Happen to You,101.0,PG,Comedy,mid,mid,1.89698785,mid,30,6.4,False,False,49.0,2,False,False,1.5983687883333333,30.0,6,False,True,2.9570792574760767
1438,Wolf,125.0,R,Drama,high,very-high,1.8714656714285716,mid,30,6.2,False,False,63.0,6,False,False,2.430741510281385,57.0,8,True,True,1.0569750056133072
1439,Mary Shelley's Frankenstein,123.0,R,Drama,high,high,2.4890288,mid,30,6.4,False,False,34.0,4,True,False,1.6312722378787878,51.0,14,True,False,1.3022173010382945
1440,Exit to Eden,113.0,R,Comedy,low,mid,0.2736628,low,30,4.3,False,True,60.0,4,False,False,3.712905845768025,38.0,0,False,False,0.0
1441,The Jungle Book,111.0,PG,Adventure,mid,mid,1.6011075555555556,mid,30,6.0,False,False,32.0,1,False,False,3.708245230769231,28.0,1,False,False,4.536695928571429
1442,The Hudsucker Proxy,111.0,PG,Comedy,high,high,0.07041295,low,30,7.2,False,False,40.0,4,True,False,2.182224672619048,36.0,2,True,False,1.8790083325
1443,Timecop,99.0,R,Action,high,mid,3.764688185185185,high,30,5.9,False,False,51.0,3,False,False,0.9860829448809524,34.0,9,False,True,5.249177404482019
1444,The Santa Clause,97.0,PG,Comedy,very-high,mid,8.660879863636364,high,30,6.5,False,False,49.0,0,False,False,0.0,41.0,0,False,False,0.0
1445,The Specialist,110.0,R,Action,high,high,3.785835155555556,high,30,5.6,False,False,43.0,0,False,False,0.0,48.0,16,True,True,3.4196891337350075
1446,The Pagemaster,80.0,G,Animation,mid,mid,0.5063217777777778,low,30,6.1,False,False,33.0,0,False,False,0.0,14.0,3,True,False,7.8551570196078435
1447,Shallow Grave,89.0,R,Crime,high,low,0.8318276,low,30,7.3,False,False,38.0,0,False,False,0.0,28.0,0,False,False,0.0
1448,Serial Mom,95.0,R,Comedy,mid,mid,0.6015913846153846,low,30,6.8,False,False,48.0,2,False,False,2.044000863636364,40.0,2,False,False,1.4060651944444444
1449,Bad Girls,99.0,R,Action,mid,mid,0.6096174,low,30,5.2,False,True,47.0,4,False,False,1.0367763736263735,36.0,2,False,False,0.7912955454545455
1450,The Shadow,108.0,PG-13,Action,mid,mid,1.9225374,mid,30,6.1,False,False,41.0,2,False,True,0.4436695833333333,36.0,2,True,False,3.635802533333333
1451,Blue Sky,101.0,PG-13,Drama,low,mid,0.2099665625,low,30,6.4,False,False,21.0,2,False,False,0.4819181772727272,45.0,1,False,False,0.5744679090909091
1452,Quiz Show,133.0,PG-13,Biography,high,high,0.8007296451612903,low,30,7.5,True,False,58.0,3,True,False,4.458763393939393,32.0,0,False,False,0.0
1453,Surviving the Game,96.0,R,Action,mid,low,1.0442237837837838,mid,30,6.2,False,False,43.0,1,False,False,4.029376,50.0,4,False,False,0.7542872125457876
1454,Nell,112.0,PG-13,Drama,mid,mid,4.354441510204081,high,30,6.5,False,False,53.0,6,False,True,1.5153783316378069,32.0,3,True,False,4.225769563636364
1455,Major League II,105.0,PG,Comedy,mid,mid,1.22504728,mid,30,5.6,False,False,49.0,4,False,True,2.2034314915060573,29.0,9,True,False,3.384705368320672
1456,Don Juan DeMarco,97.0,PG-13,Comedy,mid,mid,2.75170124,mid,30,6.7,False,False,53.0,0,False,False,0.0,31.0,4,True,False,1.4926697622607654
1457,Clifford,90.0,PG,Comedy,low,mid,0.3899339473684211,low,30,5.5,False,False,49.0,0,False,False,0.0,44.0,1,False,False,1.4663121105232215
1458,Thumbelina,86.0,G,Animation,mid,mid,0.4061964642857142,low,30,6.4,False,False,57.0,4,True,False,2.8658437416873705,33.0,1,True,False,5.283586975
1459,Double Dragon,96.0,PG-13,Action,mid,low,0.2982559235668789,low,30,3.8,False,True,41.0,0,False,False,0.0,36.0,0,False,False,0.0
1460,Death and the Maiden,103.0,R,Drama,mid,mid,0.258643,low,30,7.3,False,False,61.0,3,False,False,0.4318347083333333,45.0,3,True,False,4.353383154152334
1461,PCU,79.0,PG-13,Comedy,mid,low,0.5412525,low,30,6.6,False,False,38.0,0,False,False,0.0,29.0,0,False,False,0.0
1462,The Postman,108.0,PG,Biography,mid,low,7.29964,high,30,7.7,True,False,48.0,1,False,False,0.5863303773584906,41.0,0,False,False,0.0
1463,8 Seconds,105.0,PG-13,Biography,low,low,2.803342285714286,mid,30,6.6,False,False,59.0,5,True,True,3.9446252662745103,28.0,0,False,False,0.0
1464,The Madness of King George,110.0,PG-13,Biography,mid,very-high,0.2312474225227173,low,30,7.2,False,False,38.0,0,False,False,0.0,65.0,0,False,False,0.0
1465,Nobody's Fool,110.0,R,Comedy,mid,mid,1.97459875,mid,30,7.4,True,False,62.0,3,False,False,0.4649196708333333,69.0,6,True,True,1.9556135696805008
1466,The Secret of Roan Inish,103.0,PG,Drama,low,low,2.0530896666666667,mid,30,7.5,True,False,44.0,7,True,False,2.712343694980695,13.0,0,False,False,0.0
1467,Above the Rim,96.0,R,Crime,mid,low,4.626377142857143,high,30,6.6,False,False,35.0,0,False,False,0.0,29.0,0,False,False,0.0
1468,Police Academy: Mission to Moscow,83.0,PG,Comedy,mid,low,0.0203624193548387,low,30,3.5,False,True,52.0,1,False,False,8.296181818181818,50.0,0,False,False,0.0
1469,On Deadly Ground,101.0,R,Action,mid,high,0.77180916,low,30,4.6,False,True,42.0,0,False,False,0.0,42.0,5,False,False,3.878961584761905
1470,Ready to Wear,133.0,R,Comedy,mid,mid,0.6278140555555556,low,30,5.2,False,True,69.0,4,True,True,1.5495090284138655,60.0,0,False,False,0.0
1471,Bullets Over Broadway,98.0,R,Comedy,mid,mid,0.66918735,low,30,7.4,True,False,59.0,13,True,False,1.1013186440595346,28.0,5,False,False,1.0413871275757574
1472,Crooklyn,115.0,PG-13,Comedy,low,mid,0.9744900714285716,low,30,7.0,False,False,37.0,6,True,False,4.030852291869242,42.0,0,False,False,0.0
1473,Spanking the Monkey,100.0,Unrated,Comedy,low,low,6.79868,high,30,6.3,False,False,36.0,0,False,False,0.0,25.0,0,False,False,0.0
1474,The Legend of Drunken Master,102.0,R,Action,mid,mid,1.155543,mid,30,7.6,True,False,58.0,0,False,False,0.0,40.0,3,False,False,3.677445033333333
1475,Intersection,98.0,R,Drama,low,high,0.4745754,low,30,5.4,False,True,65.0,2,False,False,0.6091967166666666,45.0,11,False,True,2.9331730647795977
1476,The Swan Princess,90.0,G,Animation,mid,high,0.2171479555555555,low,30,6.5,False,False,43.0,0,False,False,0.0,75.0,0,False,False,0.0
1477,Renaissance Man,128.0,PG-13,Comedy,mid,high,0.6083081,low,30,6.2,False,False,51.0,3,True,False,4.477312558870968,50.0,2,False,False,2.394407032967033
1478,Jason's Lyric,119.0,R,Crime,low,low,2.9787887142857143,mid,30,6.6,False,False,42.0,0,False,False,0.0,26.0,0,False,False,0.0
1479,The Cowboy Way,102.0,PG-13,Action,low,high,0.5794290285714285,low,30,5.9,False,False,38.0,0,False,False,0.0,33.0,0,False,False,0.0
1480,No Escape,118.0,R,Action,mid,mid,0.7669515,low,30,6.1,False,False,51.0,0,False,False,0.0,40.0,1,False,False,0.3542210555555555
1481,The Road to Wellville,118.0,R,Comedy,mid,mid,0.26250052,low,30,5.9,False,False,50.0,7,True,False,1.0514545645458184,57.0,2,True,False,1.3619237833333333
1482,Highlander: The Final Dimension,99.0,PG-13,Action,mid,mid,0.4731953846153846,low,30,4.5,False,True,36.0,0,False,False,0.0,37.0,6,False,True,0.6602861486111111
1483,Cemetery Man,105.0,R,Comedy,mid,low,0.0634965,low,30,7.1,False,False,37.0,0,False,False,0.0,35.0,0,False,False,0.0
1484,Cabin Boy,80.0,PG-13,Adventure,low,low,0.4069398888888889,low,30,5.3,False,True,24.0,0,False,False,0.0,34.0,0,False,False,0.0
1485,Guarding Tess,96.0,PG-13,Comedy,mid,mid,1.3529152,mid,30,6.2,False,False,51.0,1,False,False,10.0,60.0,2,True,False,8.225317066666667
1486,Drop Zone,101.0,R,Action,mid,high,0.6385625555555555,low,30,5.6,False,False,55.0,6,False,False,3.5943991645784767,32.0,5,False,True,2.9930748599206347
1487,Death Wish: The Face of Death,95.0,R,Action,low,low,0.3404788,low,30,4.9,False,True,45.0,0,False,False,0.0,73.0,8,False,True,2.401134897569044
1488,City Slickers II: the Legend of Curly's Gold,116.0,PG-13,Comedy,mid,high,1.09055375,mid,30,5.5,False,False,41.0,1,False,True,0.1923022916666666,46.0,4,True,False,3.2747112993916883
1489,The Ref,96.0,R,Comedy,mid,mid,1.0399266363636364,mid,30,6.9,False,False,31.0,0,False,False,0.0,37.0,0,False,False,0.0
1490,I.Q.,100.0,PG,Comedy,mid,mid,1.05524884,mid,30,6.2,False,False,55.0,7,False,False,0.9545208440625124,36.0,2,True,False,1.8790083325
1491,3 Ninjas Kick Back,93.0,PG,Action,low,mid,0.5899427,low,30,4.6,False,True,36.0,0,False,False,0.0,67.0,1,False,True,4.461584769230769
1492,The Favor,97.0,R,Comedy,low,mid,0.2411062307692307,low,30,5.2,False,True,40.0,1,False,False,2.1322021666666666,37.0,0,False,False,0.0
1493,The Paper,112.0,R,Comedy,mid,low,8.0707235,high,30,6.6,False,False,40.0,7,False,False,4.241923714115646,43.0,7,True,True,3.1551916324561406
1494,Terminal Velocity,102.0,PG-13,Action,mid,high,0.32974698,low,30,5.5,False,False,36.0,1,False,False,4.21337175,29.0,9,True,False,3.384705368320672
1495,China Moon,99.0,R,Crime,low,mid,0.2025666,low,30,6.3,False,False,52.0,0,False,False,0.0,44.0,1,True,False,1.2857156857142855
1496,Little Odessa,98.0,R,Crime,low,low,0.4764717391304348,low,30,6.7,False,False,25.0,0,False,False,0.0,33.0,0,False,False,0.0
1497,Fresh,114.0,R,Crime,mid,low,2.3127474285714285,mid,30,7.6,True,False,29.0,0,False,False,0.0,14.0,0,False,False,0.0
1498,Leprechaun 2,85.0,R,Comedy,low,low,1.130311,mid,30,4.6,False,True,32.0,0,False,False,0.0,24.0,1,False,True,9.507711111111112
1499,Love Affair,108.0,PG-13,Comedy,low,very-high,0.3045482333333333,low,30,6.0,False,False,40.0,0,False,False,0.0,57.0,4,False,True,1.6557462431989445
1500,Mixed Nuts,97.0,PG-13,Comedy,mid,mid,0.45479,low,30,5.4,False,True,53.0,1,False,False,10.0,49.0,7,True,False,2.708863103210123
1501,Silent Fall,101.0,R,Drama,low,high,0.1060224666666666,low,30,5.9,False,False,54.0,3,True,True,3.792532927272728,47.0,6,False,False,1.1849182100662852
1502,The Air Up There,107.0,PG,Comedy,low,mid,1.230170843091335,mid,30,5.5,False,False,51.0,2,False,False,0.985615022349936,36.0,4,False,False,3.025282216990022
1503,A Low Down Dirty Shame,108.0,R,Action,low,mid,2.9392418,mid,30,6.0,False,False,36.0,1,False,False,4.343352333333334,36.0,1,False,False,4.343352333333334
1504,Swimming with Sharks,93.0,R,Comedy,mid,low,0.54704,low,30,7.1,False,False,28.0,0,False,False,0.0,35.0,0,False,False,0.0
1505,I Love Trouble,123.0,PG,Action,mid,high,0.6845820888888889,low,30,5.3,False,True,53.0,1,False,False,2.069035,53.0,9,False,False,2.0832282818098142
1506,Blankman,92.0,PG-13,Action,low,high,0.2647325666666666,low,30,5.0,False,True,36.0,1,False,False,1.656101111111111,34.0,1,False,False,4.0227006
1507,Mrs. Parker and the Vicious Circle,125.0,R,Biography,low,low,0.306381,low,30,6.4,False,False,51.0,3,False,False,2.085784215659341,32.0,0,False,False,0.0
1508,Barcelona,101.0,PG-13,Comedy,low,low,2.2709290625,mid,30,7.0,False,False,42.0,1,True,False,10.0,35.0,0,False,False,0.0
1509,Pred dozhdot,113.0,Unrated,Drama,mid,low,0.4020247368421052,low,30,8.0,True,False,35.0,0,False,False,0.0,33.0,0,False,False,0.0
1510,Burnt by the Sun,135.0,R,Drama,mid,low,0.8262360714285715,low,30,7.9,True,False,49.0,0,False,False,0.0,49.0,0,False,False,0.0
1511,There Goes My Baby,99.0,R,Comedy,low,mid,0.0117627619047619,low,30,6.4,False,False,53.0,1,False,False,2.5,31.0,1,False,False,0.1300506666666666
1512,Radioland Murders,108.0,PG,Comedy,low,mid,0.087791,low,30,6.2,False,False,42.0,0,False,False,0.0,38.0,0,False,False,0.0
1513,Being Human,122.0,PG-13,Comedy,low,high,0.03798415,low,30,5.4,False,True,48.0,1,False,False,0.3129363333333333,43.0,9,True,True,4.19035127183521
1514,Jimmy Hollywood,112.0,R,Crime,low,high,0.1261001,low,30,5.3,False,True,52.0,9,True,True,3.382144843240638,51.0,3,True,False,2.176933009090909
1515,Squanto: A Warrior's Tale,102.0,PG,Adventure,low,mid,0.1740741145833333,low,30,6.0,False,False,50.0,0,False,False,0.0,22.0,0,False,False,0.0
1516,My Summer Story,85.0,PG,Comedy,low,mid,0.0047290666666666,low,30,5.6,False,False,55.0,5,True,True,4.518065226110556,59.0,1,False,True,7.882871066666667
1517,Getting Even with Dad,109.0,PG,Comedy,low,high,0.6289864666666667,low,30,4.8,False,True,44.0,3,False,False,2.2208585462962964,14.0,3,True,False,7.8551570196078435
1518,Rapa Nui,107.0,R,Action,low,mid,0.0152535,low,30,6.4,False,False,42.0,3,False,False,2.722836797619048,28.0,1,False,False,4.536695928571429
1519,Heat,170.0,R,Crime,very-high,very-high,3.123946966666667,high,29,8.2,True,False,52.0,4,True,False,1.2338903469696971,55.0,9,True,True,2.324110216029549
1520,Clueless,97.0,PG-13,Comedy,very-high,mid,4.719297666666667,high,29,6.8,False,False,41.0,3,False,False,6.3081470784313725,19.0,0,False,False,0.0
1521,Se7en,127.0,R,Crime,very-high,high,9.919198757575758,high,29,8.6,True,False,33.0,1,False,False,3.19628996,58.0,2,True,False,6.5953227000000005
1522,Braveheart,178.0,R,Biography,very-high,very-high,2.961336333333333,mid,29,8.3,True,False,39.0,0,False,False,0.0,39.0,12,True,False,4.229701745850719
1523,Apollo 13,140.0,PG,Adventure,very-high,high,6.831498711538462,high,29,7.6,True,False,41.0,8,False,False,4.720523687351191,39.0,13,True,False,5.558564329992132
1524,The Usual Suspects,106.0,R,Crime,very-high,low,3.890261333333333,high,29,8.5,True,False,30.0,0,False,False,0.0,36.0,1,False,False,0.54704
1525,Jumanji,104.0,PG,Adventure,very-high,very-high,4.043414461538462,high,29,7.0,False,False,45.0,2,False,False,5.6672008,44.0,10,True,True,3.775114559651689
1526,Casino,178.0,R,Crime,very-high,high,2.2329302884615383,mid,29,8.2,True,False,53.0,8,True,False,2.1095105160082004,52.0,15,True,False,1.3813380676357414
1527,Congo,109.0,PG-13,Action,mid,high,3.04044202,high,29,5.2,False,True,49.0,2,False,False,1.783244146306818,31.0,0,False,False,0.0
1528,Batman Forever,121.0,PG-13,Action,very-high,very-high,3.36567158,high,29,5.4,False,True,56.0,7,True,False,2.668085454352869,36.0,6,False,False,1.3359635790692008
1529,Kids,91.0,Other,Drama,high,low,4.941477333333333,high,29,7.1,False,False,52.0,0,False,False,0.0,17.0,0,False,False,0.0
1530,Toy Story,81.0,G,Animation,very-high,high,10.0,high,29,8.3,True,False,38.0,0,False,False,0.0,39.0,13,True,False,5.558564329992132
1531,Desperado,104.0,R,Action,very-high,low,3.6293492857142855,high,29,7.2,False,False,27.0,1,False,False,10.0,35.0,0,False,False,0.0
1532,Die Hard with a Vengeance,128.0,R,Action,very-high,very-high,4.067796288888889,high,29,7.6,True,False,44.0,5,True,False,4.209007720378152,40.0,7,True,True,1.6741457978612198
1533,Mortal Kombat,101.0,PG-13,Action,very-high,mid,6.788662222222222,high,29,5.8,False,False,30.0,0,False,False,0.0,38.0,7,False,True,0.6335588966117216
1534,Mallrats,94.0,R,Comedy,very-high,low,0.265320125,low,29,7.1,False,False,25.0,1,True,False,10.0,24.0,0,False,False,0.0
1535,12 Monkeys,129.0,R,Other,very-high,mid,5.822050109584479,high,29,8.0,True,False,55.0,4,True,False,2.7639816593292053,40.0,7,True,True,1.6741457978612198
1536,Leaving Las Vegas,111.0,R,Drama,very-high,low,8.897202222222223,high,29,7.5,True,False,47.0,4,False,False,0.6624985101449276,31.0,7,False,True,2.8056376278366373
1537,Showgirls,128.0,Other,Drama,high,high,0.4524138666666666,low,29,4.9,False,True,57.0,3,True,False,5.110820987336473,23.0,0,False,False,0.0
1538,Before Sunrise,101.0,R,Drama,very-high,low,2.3949544,mid,29,8.1,True,False,35.0,2,True,False,5.579205724637681,25.0,4,False,False,1.161191007633929
1539,Friday,91.0,R,Comedy,very-high,low,8.061690857142857,high,29,7.3,False,False,26.0,0,False,False,0.0,26.0,0,False,False,0.0
1540,Sense and Sensibility,136.0,PG,Drama,very-high,mid,8.4114235,high,29,7.7,True,False,41.0,1,True,False,6.933459,36.0,0,False,False,0.0
1541,Waterworld,135.0,PG-13,Action,very-high,very-high,1.5098184,mid,29,6.2,False,False,43.0,4,False,False,2.045940973214286,40.0,11,True,False,4.689512883822643
1542,The Basketball Diaries,102.0,R,Biography,very-high,low,1.201219,mid,29,7.3,False,False,31.0,0,False,False,0.0,21.0,0,False,False,0.0
1543,Bad Boys,119.0,R,Action,very-high,mid,7.442474947368421,high,29,6.9,False,False,30.0,0,False,False,0.0,27.0,1,False,False,0.5338265
1544,Billy Madison,89.0,PG-13,Comedy,very-high,mid,2.6488734,mid,29,6.4,False,False,33.0,2,False,False,1.5677206666666668,29.0,0,False,False,0.0
1545,Mighty Morphin Power Rangers: The Movie,95.0,PG,Action,mid,mid,3.3216597,high,29,5.2,False,True,31.0,0,False,False,0.0,20.0,0,False,False,0.0
1546,GoldenEye,130.0,PG-13,Action,very-high,very-high,5.869900566666667,high,29,7.2,False,False,52.0,1,False,False,0.7669515,42.0,0,False,False,0.0
1547,Species,108.0,R,Action,high,high,3.2392600857142857,high,29,5.8,False,False,50.0,4,False,False,2.9241738825000003,21.0,0,False,False,0.0
1548,Outbreak,127.0,R,Action,very-high,high,3.7971912,high,29,6.6,False,False,54.0,4,True,False,1.5014488540193605,58.0,5,True,False,4.704952054404761
1549,Four Rooms,98.0,R,Comedy,very-high,low,1.0643385,mid,29,6.8,False,False,27.0,1,False,False,10.0,34.0,1,False,False,0.4764717391304348
1550,The Quick and the Dead,107.0,R,Action,high,high,0.58239178125,low,29,6.4,False,False,36.0,5,True,False,2.9263521451659456,37.0,1,False,True,2.9075
1551,Hackers,105.0,PG-13,Comedy,high,mid,0.3781864,low,29,6.2,False,False,37.0,0,False,False,0.0,23.0,0,False,False,0.0
1552,Casper,100.0,PG,Comedy,very-high,high,5.75856388,high,29,6.1,False,False,32.0,0,False,False,0.0,42.0,2,False,False,1.8066338214285715
1553,Tank Girl,104.0,R,Action,mid,mid,0.1625798,low,29,5.4,False,True,37.0,2,False,True,1.7970469507575757,32.0,0,False,False,0.0
1554,Pocahontas,81.0,G,Animation,very-high,high,6.292359509090909,high,29,6.7,False,False,41.0,0,False,False,0.0,39.0,12,True,False,4.229701745850719
1555,A Goofy Movie,78.0,G,Animation,mid,mid,1.9638109444444445,mid,29,6.9,False,False,33.0,0,False,False,0.0,43.0,0,False,False,0.0
1556,Dangerous Minds,99.0,R,Biography,high,mid,7.805191347826087,high,29,6.5,False,False,52.0,0,False,False,0.0,37.0,3,False,True,1.1181345363636364
1557,Crimson Tide,116.0,R,Action,very-high,high,2.969569716981132,mid,29,7.3,False,False,51.0,6,True,False,4.288993823312282,65.0,9,True,True,1.5108566646049992
1558,To Die For,106.0,R,Comedy,mid,mid,1.0642257,mid,29,6.8,False,False,43.0,3,False,True,1.555294775,28.0,1,False,False,0.7524047115384616
1559,Sabrina,127.0,PG,Comedy,mid,high,0.9253806896551724,low,29,6.3,False,False,61.0,5,True,False,5.169192863978496,53.0,12,True,False,5.507416042932028
1560,While You Were Sleeping,103.0,PG,Comedy,high,mid,10.0,high,29,6.7,False,False,32.0,2,False,True,7.230792384615384,31.0,0,False,False,0.0
1561,Get Shorty,105.0,R,Comedy,high,high,3.805012297520661,high,29,6.9,False,False,42.0,3,False,False,2.598595745153664,65.0,9,True,True,1.5108566646049992
1562,Babe,91.0,G,Comedy,very-high,high,8.471163666666667,high,29,6.8,False,False,43.0,0,False,False,0.0,55.0,0,False,False,0.0
1563,Dead Man Walking,122.0,R,Crime,high,mid,3.5785122727272727,high,29,7.5,True,False,37.0,0,False,False,0.0,49.0,3,True,False,2.717006943434343
1564,The Brady Bunch Movie,90.0,PG-13,Comedy,mid,mid,3.881344666666666,high,29,6.1,False,False,48.0,0,False,False,0.0,46.0,1,False,False,0.4727135
1565,Johnny Mnemonic,96.0,R,Action,high,mid,0.7336815384615385,low,29,5.7,False,False,42.0,0,False,False,0.0,31.0,4,False,False,4.022923967857143
1566,The Bridges of Madison County,135.0,PG-13,Drama,high,mid,7.584025708333333,high,29,7.6,True,False,65.0,11,True,False,3.4092540544422643,65.0,14,True,True,3.23487563191046
1567,Strange Days,145.0,R,Action,high,high,0.1895069285714285,low,29,7.2,False,False,44.0,2,False,False,2.077179825,33.0,1,True,False,0.8007296451612903
1568,Cutthroat Island,124.0,PG-13,Action,mid,very-high,0.1022175714285714,low,29,5.7,False,False,36.0,6,False,True,2.1704562249078463,39.0,1,False,True,0.3916303
1569,Judge Dredd,96.0,R,Action,very-high,very-high,1.2610386777777778,mid,29,5.6,False,False,27.0,0,False,False,0.0,49.0,17,True,True,3.441227135018569
1570,The City of Lost Children,112.0,R,Other,high,mid,0.0989702777777777,low,29,7.5,True,False,39.0,0,False,False,0.0,45.0,0,False,False,0.0
1571,Copycat,123.0,R,Drama,high,mid,1.60259585,mid,29,6.6,False,False,47.0,1,False,False,0.163091,46.0,4,True,False,3.32969811561425
1572,Powder,111.0,PG-13,Drama,mid,low,3.248648,high,29,6.6,False,False,37.0,0,False,False,0.0,42.0,0,False,False,0.0
1573,A Little Princess,97.0,G,Drama,mid,mid,0.5891440588235294,low,29,7.7,True,False,34.0,1,True,False,10.0,11.0,0,False,False,0.0
1574,The American President,114.0,PG-13,Comedy,high,very-high,1.739991870967742,mid,29,6.8,False,False,48.0,8,True,True,3.674380074161585,51.0,9,True,False,5.157660194507421
1575,Under Siege 2: Dark Territory,100.0,R,Action,mid,very-high,1.738734716666667,mid,29,5.5,False,False,57.0,3,False,True,1.6337576777777778,43.0,6,False,True,3.361102847301588
