id,title,age,rating_cat,genre_cat,runtime,popularity,score,budget,budget_efficiency,director_age,director_experience,director_is_acclaimed,director_is_panned,director_efficiency,star_age,star_experience,star_is_acclaimed,star_is_panned,star_efficiency
3219,Stay,19,R,Drama,99.0,77000.0,6.8,50000000.0,0.16967594,36.0,2,True,False,7.33301226,34.0,5,True,True,2.544384972639752
3220,The Great Raid,19,R,Action,132.0,21000.0,6.7,80000000.0,0.1347171875,49.0,6,False,False,1.0633462268719809,42.0,0,False,False,0.0
3221,Tideland,19,R,Drama,120.0,32000.0,6.5,19300000.0,0.0293580829015544,65.0,6,True,False,2.909214818177244,56.0,17,True,False,1.1608554583459478
3222,Alone in the Dark,19,R,Action,96.0,42000.0,2.4,20000000.0,0.63468225,40.0,1,False,True,1.1515150833333334,36.0,6,True,False,1.188154533240431
3223,An American Haunting,19,PG-13,Drama,83.0,25000.0,5.1,14000000.0,2.1151526428571428,34.0,1,False,True,0.7550820888888888,70.0,4,True,True,3.1229094486111117
3224,Supercross,19,PG-13,Action,80.0,4400.0,4.3,16000000.0,0.2090269375,53.0,1,False,True,0.181509,28.0,0,False,False,0.0
3225,Oliver Twist,19,PG-13,Crime,130.0,32000.0,6.8,60000000.0,0.7096720166666667,72.0,6,True,False,1.086947372462406,12.0,0,False,False,0.0
3226,White Noise,19,PG-13,Drama,101.0,48000.0,5.5,10000000.0,9.1196419,56.0,0,False,False,0.0,54.0,11,True,True,2.8461945106836164
3227,Are We There Yet?,19,PG,Adventure,95.0,30000.0,4.7,32000000.0,3.05995821875,53.0,5,False,True,3.194669786756671,36.0,5,False,False,5.005796978095239
3228,Proof,19,PG-13,Drama,100.0,44000.0,6.7,20000000.0,0.709493,56.0,2,False,False,5.544849956140351,33.0,6,False,True,2.958364142222221
3229,Racing Stripes,19,PG,Adventure,102.0,16000.0,5.2,30000000.0,3.0251491666666666,40.0,1,False,False,0.56276995,20.0,3,False,True,3.8519372
3230,A Sound of Thunder,19,PG-13,Action,110.0,19000.0,4.2,80000000.0,0.1458183125,62.0,8,False,True,1.5429580017642197,37.0,2,False,False,2.1298470571428574
3231,The Weather Man,19,R,Comedy,102.0,78000.0,6.5,22000000.0,0.8693817272727272,41.0,4,True,False,3.9208416439927936,41.0,20,True,True,2.6009199310616493
3232,Keeping Mum,19,R,Comedy,99.0,34000.0,6.8,169000.0,10.0,40.0,0,False,False,0.0,50.0,2,False,False,7.005825
3233,An Unfinished Life,19,PG-13,Drama,108.0,29000.0,7.0,30000000.0,0.6206094666666667,59.0,5,True,False,2.45747771073126,36.0,6,False,True,2.061222422806516
3234,Boogeyman,19,PG-13,Drama,89.0,30000.0,4.2,20000000.0,3.35964295,42.0,2,False,True,0.1584131194968553,31.0,1,False,False,1.043124
3235,Me and You and Everyone We Know,19,R,Comedy,91.0,36000.0,7.3,800000.0,10.0,31.0,0,False,False,0.0,46.0,0,False,False,0.0
3236,Transamerica,19,R,Adventure,103.0,41000.0,7.4,1000000.0,10.0,36.0,0,False,False,0.0,43.0,0,False,False,0.0
3237,The Lost City,19,R,Drama,144.0,9300.0,6.6,9600000.0,0.4591678125,49.0,0,False,False,0.0,49.0,2,False,False,0.3226024035714285
3238,The Upside of Anger,19,R,Comedy,118.0,21000.0,6.8,12000000.0,2.353124,47.0,2,False,True,0.9604168388888888,49.0,1,False,False,1.1214495
3239,The Chumscrubber,19,R,Comedy,108.0,18000.0,6.9,6800000.0,0.0516766176470588,35.0,0,False,False,0.0,19.0,1,True,False,10.0
3240,The Man,19,PG-13,Action,83.0,25000.0,5.6,33000000.0,0.4086407575757576,46.0,4,False,True,2.5601411246565937,57.0,7,False,True,1.3120658869352428
3241,Valiant,19,G,Animation,76.0,22000.0,5.5,35000000.0,1.7641968,48.0,0,False,False,0.0,34.0,5,True,True,2.544384972639752
3242,Prime,19,PG-13,Comedy,105.0,40000.0,6.2,22000000.0,3.088067909090909,33.0,1,False,False,4.111465,35.0,4,True,True,2.941171047916667
3243,Manderlay,19,Unrated,Drama,139.0,23000.0,7.3,14200000.0,0.0475294366197183,49.0,2,True,False,2.3992950875,24.0,0,False,False,0.0
3244,Junebug,19,R,Comedy,106.0,22000.0,6.9,1000000.0,3.399228,37.0,0,False,False,0.0,40.0,0,False,False,0.0
3245,Dominion,19,R,Drama,117.0,11000.0,5.2,30000000.0,0.0083831666666666,59.0,6,True,False,1.1489635794973545,54.0,1,False,True,0.9763752625
3246,Dreamer,19,PG,Drama,106.0,12000.0,6.8,32000000.0,1.210679125,37.0,0,False,False,0.0,54.0,15,True,False,1.6627028039837393
3247,Factotum,19,R,Comedy,94.0,14000.0,6.6,1000000.0,2.708087,49.0,0,False,False,0.0,41.0,4,False,False,0.8525544576923078
3248,Everything Is Illuminated,19,PG-13,Comedy,106.0,57000.0,7.4,7000000.0,0.5145677142857142,38.0,0,False,False,0.0,24.0,5,True,True,6.708079065024814
3249,Thumbsucker,19,R,Comedy,96.0,21000.0,6.6,4000000.0,0.5346855,39.0,0,False,False,0.0,20.0,0,False,False,0.0
3250,Rebound,19,PG,Comedy,86.0,13000.0,5.2,33100000.0,0.5284596374622357,43.0,3,False,True,3.5650629309523807,40.0,6,False,True,2.5466812748504277
3251,The Departed,18,R,Crime,151.0,1200000.0,8.5,90000000.0,3.238504144444444,64.0,13,True,False,1.8075445901124776,32.0,9,True,False,4.4449577144272405
3252,The Fast and the Furious: Tokyo Drift,18,PG-13,Action,104.0,252000.0,6.0,85000000.0,1.8701718823529407,35.0,1,False,False,10.0,24.0,0,False,False,0.0
3253,Talladega Nights: the Ballad of Ricky Bobby,18,PG-13,Comedy,108.0,172000.0,6.6,72500000.0,2.253270275862069,38.0,1,False,False,3.488821807692308,39.0,3,False,False,3.839425991789691
3254,The Prestige,18,PG-13,Drama,130.0,1200000.0,8.5,40000000.0,2.741907775,36.0,4,True,False,4.373526261449276,32.0,7,True,False,1.871938842789116
3255,Cars,18,G,Animation,117.0,381000.0,7.1,120000000.0,3.849932225,49.0,3,True,False,6.184516760185185,38.0,2,False,True,3.6739310625
3256,300,18,R,Action,117.0,750000.0,7.6,65000000.0,7.016433553846154,40.0,1,False,False,3.9337966153846153,37.0,2,False,True,1.54031832010582
3257,The Devil Wears Prada,18,PG-13,Comedy,109.0,385000.0,6.9,35000000.0,9.334460428571427,47.0,0,False,False,0.0,24.0,3,False,False,2.639658734856631
3258,Casino Royale,18,PG-13,Action,144.0,594000.0,8.0,150000000.0,4.110019413333333,63.0,6,False,False,2.3966803966917296,38.0,0,False,False,0.0
3259,Pan's Labyrinth,18,R,Drama,118.0,631000.0,8.2,19000000.0,4.413171947368421,42.0,5,True,False,1.3998071112457913,12.0,0,False,False,0.0
3260,Pirates of the Caribbean: Dead Man's Chest,18,PG-13,Action,151.0,668000.0,7.3,175000000.0,6.092455697142857,42.0,5,True,False,3.310549660648781,43.0,18,True,False,1.9483293333145573
3261,Apocalypto,18,R,Action,139.0,297000.0,7.8,40000000.0,3.016830675,50.0,2,True,False,6.480668166666667,36.0,0,False,False,0.0
3262,She's the Man,18,PG-13,Comedy,105.0,149000.0,6.3,20000000.0,2.85973335,43.0,0,False,False,0.0,20.0,1,False,False,2.02928556
3263,Little Children,18,R,Drama,137.0,107000.0,7.5,26000000.0,0.5700637692307692,42.0,1,True,False,10.0,31.0,1,False,False,0.10527325
3264,Children of Men,18,R,Adventure,109.0,474000.0,7.9,76000000.0,0.9288876842105264,45.0,4,True,False,4.735614401628959,46.0,3,True,False,1.8207633871252205
3265,The Da Vinci Code,18,PG-13,Other,149.0,410000.0,6.6,125000000.0,6.08005556,52.0,15,True,False,3.9463792348243136,50.0,25,True,False,5.050464291926356
3266,The Pursuit of Happyness,18,PG-13,Biography,117.0,465000.0,8.0,55000000.0,5.584138636363637,39.0,0,False,False,0.0,38.0,11,False,True,3.5211160803005277
3267,Little Miss Sunshine,18,R,Comedy,101.0,450000.0,7.8,8000000.0,10.0,49.0,0,False,False,0.0,44.0,1,False,False,6.822255576923077
3268,The Last King of Scotland,18,R,Biography,123.0,179000.0,7.7,6000000.0,8.103031833333333,39.0,0,False,False,0.0,27.0,0,False,False,0.0
3269,Blood Diamond,18,R,Adventure,143.0,511000.0,8.0,100000000.0,1.71720398,54.0,6,True,False,3.08556748114961,32.0,9,True,False,4.4449577144272405
3270,The Lives of Others,18,R,Drama,137.0,368000.0,8.4,2000000.0,10.0,33.0,0,False,False,0.0,53.0,0,False,False,0.0
3271,Night at the Museum,18,PG,Adventure,108.0,323000.0,6.4,110000000.0,5.222556627272727,38.0,3,False,False,4.645765468518518,41.0,12,False,True,3.015268809870456
3272,Mission: Impossible III,18,PG-13,Action,126.0,337000.0,6.9,150000000.0,2.65652998,40.0,0,False,False,0.0,44.0,21,True,True,4.611559424302929
3273,Marie Antoinette,18,PG-13,Biography,123.0,104000.0,6.5,40000000.0,1.522929725,35.0,2,True,False,5.578335777777777,24.0,8,False,False,1.964477274258951
3274,Inside Man,18,R,Crime,129.0,350000.0,7.6,45000000.0,4.133413133333334,49.0,14,True,True,2.361229878771109,52.0,18,True,False,1.6631345454964908
3275,Running Scared,18,R,Action,122.0,98000.0,7.3,15000000.0,0.6253352666666666,41.0,1,False,False,3.27024625,33.0,4,False,True,1.1907342689802631
3276,Accepted,18,PG-13,Comedy,93.0,127000.0,6.4,23000000.0,1.6792722608695652,40.0,0,False,False,0.0,28.0,0,False,False,0.0
3277,Superman Returns,18,PG-13,Action,154.0,274000.0,6.0,175000000.0,2.2347496685714288,41.0,4,True,False,3.04525222038961,36.0,0,False,False,0.0
3278,Slither,18,R,Comedy,95.0,76000.0,6.5,15000000.0,0.8556624,40.0,0,False,False,0.0,27.0,1,True,False,1.0370545897435897
3279,Nacho Libre,18,PG,Comedy,92.0,83000.0,5.8,35000000.0,2.835870285714286,27.0,1,False,False,10.0,35.0,2,False,False,3.636173107142857
3280,The Covenant,18,PG-13,Action,97.0,48000.0,5.3,20000000.0,1.87993835,47.0,12,False,True,1.6322837114720254,37.0,0,False,False,0.0
3281,The Hills Have Eyes,18,R,Horror,107.0,162000.0,6.4,15000000.0,4.6672872,28.0,0,False,False,0.0,20.0,0,False,False,0.0
3282,The Fountain,18,PG-13,Drama,97.0,232000.0,7.2,35000000.0,0.4705240857142857,37.0,2,True,False,5.821123111111112,49.0,1,False,False,1.8759852375
3283,X-Men: the Last Stand,18,PG-13,Action,104.0,491000.0,6.7,175000000.0,2.631058805714286,37.0,6,False,False,3.1694426955231805,38.0,6,True,False,2.8899380405407107
3284,Underworld: Evolution,18,R,Action,106.0,193000.0,6.7,50000000.0,2.22953026,33.0,1,False,False,4.350384409090909,66.0,1,False,False,4.350384409090909
3285,Click,18,PG-13,Comedy,107.0,313000.0,6.4,82500000.0,2.9173978909090907,40.0,3,False,False,5.197717747913922,33.0,12,False,True,3.279969310426676
3286,The Holiday,18,PG-13,Comedy,136.0,258000.0,6.9,85000000.0,2.4217662823529413,57.0,2,False,False,4.330531091071428,40.0,1,False,False,0.10527325
3287,Silent Hill,18,R,Horror,125.0,217000.0,6.5,50000000.0,2.0121027,46.0,1,False,False,2.4397553103448275,31.0,1,False,False,2.312506913043478
3288,Basic Instinct 2,18,R,Drama,114.0,38000.0,4.3,70000000.0,0.5518496857142857,49.0,6,False,False,1.6196157651224985,33.0,3,False,True,1.20993869375
3289,The Black Dahlia,18,R,Crime,121.0,72000.0,5.6,50000000.0,0.98665384,66.0,14,True,False,1.9940970428154583,48.0,3,True,False,2.7339608010940606
3290,Perfume: The Story of a Murderer,18,R,Crime,147.0,239000.0,7.5,60000000.0,2.2506654,41.0,1,False,False,0.386099,28.0,0,False,False,0.0
3291,Lucky Number Slevin,18,R,Crime,110.0,303000.0,7.7,27000000.0,2.0855141111111117,43.0,1,False,False,0.7247199333333333,26.0,3,True,False,2.7339608010940606
3292,Smokin' Aces,18,R,Action,108.0,140000.0,6.7,17000000.0,3.3666399411764707,37.0,1,False,False,1.9436533846153845,28.0,1,False,False,0.5412525
3293,Deja Vu,18,PG-13,Action,126.0,298000.0,7.0,75000000.0,2.407434,62.0,12,True,False,2.950173815828833,41.0,18,True,False,1.6631345454964908
3294,RV,18,PG,Adventure,99.0,57000.0,5.5,50000000.0,1.75056346,53.0,8,False,True,2.855995805575788,52.0,22,True,True,3.1835366620248164
3295,Tenacious D in the Pick of Destiny,18,R,Adventure,93.0,104000.0,6.8,20000000.0,0.69699815,36.0,0,False,False,0.0,55.0,2,False,False,3.636173107142857
3296,Black Book,18,R,Drama,145.0,74000.0,7.7,21000000.0,1.2746934761904762,68.0,6,True,True,3.1569243935846942,37.0,0,False,False,0.0
3297,Step Up,18,PG-13,Crime,104.0,113000.0,6.5,12000000.0,9.5164785,40.0,0,False,False,0.0,30.0,0,False,False,0.0
3298,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,18,R,Comedy,84.0,387000.0,7.3,18000000.0,10.0,50.0,0,False,False,0.0,26.0,0,False,False,0.0
3299,Snakes on a Plane,18,R,Action,105.0,134000.0,5.4,33000000.0,1.8794549696969696,54.0,2,False,False,2.9024342853846155,35.0,9,False,True,1.3498615295691618
3300,Lady in the Water,18,PG-13,Drama,110.0,96000.0,5.5,70000000.0,1.0397881285714283,36.0,5,True,False,4.660734547666666,58.0,1,True,False,6.8566831875
3301,Crank,18,R,Action,88.0,239000.0,6.9,12000000.0,3.57758675,33.0,0,False,False,0.0,39.0,2,False,False,2.4378524055059527
3302,The Illusionist,18,PG-13,Drama,110.0,360000.0,7.6,16500000.0,5.326811393939394,43.0,0,False,False,0.0,39.0,2,True,False,2.990083675
3303,Over the Hedge,18,PG,Animation,83.0,164000.0,6.7,80000000.0,4.247448625,75.0,0,False,False,0.0,37.0,25,True,True,2.270085739922585
3304,Final Destination 3,18,R,Horror,93.0,133000.0,5.8,25000000.0,4.75561088,47.0,2,False,False,3.2090795470275064,51.0,0,False,False,0.0
3305,Stranger Than Fiction,18,PG-13,Comedy,113.0,222000.0,7.5,30000000.0,1.7884408,37.0,3,True,False,4.945233486666667,22.0,3,False,False,3.839425991789691
3306,Aquamarine,18,PG,Comedy,110.0,39000.0,5.4,12000000.0,1.91582975,29.0,0,False,False,0.0,39.0,0,False,False,0.0
3307,Scary Movie 4,18,PG-13,Comedy,83.0,116000.0,5.1,45000000.0,3.961391555555556,59.0,5,True,True,3.3040811248913045,15.0,3,False,True,5.911865325462962
3308,The Fall,18,R,Adventure,117.0,109000.0,7.9,30000000.0,0.1223155,45.0,1,False,False,3.1562376666666667,30.0,0,False,False,0.0
3309,John Tucker Must Die,18,PG-13,Comedy,89.0,81000.0,5.8,18000000.0,3.8247097222222224,59.0,5,False,True,2.3305454039559663,27.0,0,False,False,0.0
3310,The Good Shepherd,18,R,Drama,167.0,100000.0,6.7,110000000.0,0.9115169545454546,63.0,1,True,False,0.7858135454545454,28.0,9,True,False,1.6542414558687757
3311,Rocky Balboa,18,PG,Action,102.0,208000.0,7.1,24000000.0,6.4970425,60.0,3,False,True,6.768569057040999,36.0,24,True,True,2.7648810455358017
3312,Eragon,18,PG,Action,104.0,123000.0,5.1,100000000.0,2.50425512,46.0,0,False,False,0.0,60.0,0,False,False,0.0
3313,Dreamgirls,18,PG-13,Drama,130.0,71000.0,6.5,70000000.0,2.220433357142857,51.0,4,True,True,1.176105690530303,18.0,0,False,False,0.0
3314,Babel,18,R,Drama,143.0,293000.0,7.4,25000000.0,5.41320728,43.0,2,True,False,6.510695975,25.0,11,True,False,2.3466913876621995
3315,A Good Year,18,PG-13,Comedy,117.0,91000.0,7.0,35000000.0,1.2077120857142858,69.0,13,True,False,1.901270272581145,43.0,6,True,False,2.268641548778741
3316,Miami Vice,18,R,Action,132.0,112000.0,6.0,135000000.0,1.2132926592592592,63.0,8,True,False,1.6172978142998098,42.0,5,False,False,2.131093110443105
3317,Saw III,18,R,Crime,108.0,183000.0,6.2,10000000.0,10.0,27.0,1,False,False,10.0,30.0,0,False,False,0.0
3318,Happy Feet,18,PG,Animation,108.0,174000.0,6.4,100000000.0,3.84336108,61.0,7,True,True,3.115322513760049,64.0,6,True,True,5.675827173234963
3319,The Texas Chainsaw Massacre: the Beginning,18,R,Horror,91.0,69000.0,5.8,16000000.0,3.235275375,30.0,1,False,True,4.3171396363636365,25.0,1,False,False,2.6855547333333334
3320,Black Snake Moan,18,R,Drama,116.0,62000.0,6.9,15000000.0,0.7271656666666667,35.0,1,False,False,8.415616785714287,26.0,2,False,True,0.9778962
3321,Monster House,18,PG,Animation,91.0,106000.0,6.6,75000000.0,1.89148324,30.0,0,False,False,0.0,26.0,0,False,False,0.0
3322,Scoop,18,PG-13,Comedy,96.0,82000.0,6.6,17300000.0,2.267106705202312,71.0,23,True,False,1.097814095185062,15.0,5,True,False,2.2064170150000004
3323,World Trade Center,18,PG-13,Drama,129.0,79000.0,5.9,65000000.0,2.5114953538461537,60.0,12,True,False,2.92101727684374,22.0,22,True,True,2.4700055322048047
3324,Employee of the Month,18,PG-13,Comedy,103.0,46000.0,5.5,12000000.0,3.1996178333333334,34.0,0,False,False,0.0,42.0,0,False,False,0.0
3325,Little Man,18,PG-13,Comedy,98.0,52000.0,4.5,64000000.0,1.62505190625,48.0,5,False,True,4.695522354714714,26.0,1,False,False,5.513052894736842
3326,The Benchwarmers,18,PG-13,Comedy,85.0,49000.0,5.5,33000000.0,1.9685645151515152,60.0,5,False,True,4.092214262025518,35.0,4,True,True,1.2659871945272516
3327,Poseidon,18,PG-13,Action,98.0,100000.0,5.7,160000000.0,1.13546760625,65.0,8,True,False,2.337629987576907,42.0,8,False,False,1.4794956561004384
3328,Flushed Away,18,PG,Animation,85.0,117000.0,6.6,149000000.0,1.1965204966442953,36.0,0,False,False,0.0,59.0,1,False,False,1.8759852375
3329,The Guardian,18,PG-13,Action,139.0,89000.0,6.9,70000000.0,1.3567648571428572,60.0,9,True,False,2.966816672552132,38.0,19,True,False,3.230665637657021
3330,Rescue Dawn,18,PG-13,Action,120.0,103000.0,7.3,10000000.0,0.7177143,64.0,0,False,False,0.0,51.0,7,True,False,1.871938842789116
3331,When a Stranger Calls,18,PG-13,Horror,87.0,44000.0,5.1,15000000.0,4.4708082,45.0,3,False,False,2.3171351853343505,32.0,1,False,False,0.4238
3332,A Scanner Darkly,18,R,Animation,100.0,108000.0,7.1,8700000.0,0.8804503448275862,46.0,8,True,False,3.715767486318151,20.0,15,True,False,2.9828290275043003
3333,DOA: Dead or Alive,18,PG-13,Action,87.0,44000.0,4.8,21000000.0,0.3601510476190476,55.0,0,False,False,0.0,42.0,0,False,False,0.0
3334,Shortbus,18,Unrated,Comedy,101.0,32000.0,6.4,2000000.0,2.7633375,43.0,1,True,False,0.6075178333333333,29.0,0,False,False,0.0
3335,Catch and Release,18,PG-13,Comedy,124.0,25000.0,6.0,25000000.0,0.6465032,43.0,0,False,False,0.0,40.0,2,False,True,1.9661954346323065
3336,The Break-Up,18,PG-13,Comedy,106.0,128000.0,5.8,52000000.0,3.9551578846153848,42.0,2,False,False,4.675190566233766,34.0,4,False,False,2.734590180952381
3337,United 93,18,R,Action,111.0,100000.0,7.6,15000000.0,5.113377266666666,51.0,1,True,False,3.8778035866666665,37.0,0,False,False,0.0
3338,The Pink Panther,18,PG,Adventure,93.0,83000.0,5.7,80000000.0,2.0514487125,38.0,3,False,False,4.645765468518518,38.0,17,True,True,2.253982806196353
3339,Letters from Iwo Jima,18,R,Action,141.0,156000.0,7.9,19000000.0,3.614380421052632,76.0,19,True,False,3.3271153804426503,61.0,0,False,False,0.0
3340,Southland Tales,18,R,Comedy,145.0,38000.0,5.4,17000000.0,0.0220437058823529,31.0,1,True,False,1.1635976666666668,47.0,3,False,False,1.73574704178744
3341,Flags of Our Fathers,18,R,Action,135.0,119000.0,7.1,90000000.0,0.7322249888888889,76.0,19,True,False,3.3271153804426503,34.0,3,False,False,1.149529467068879
3342,Failure to Launch,18,PG-13,Comedy,97.0,76000.0,5.6,50000000.0,2.60448316,41.0,2,False,False,1.3606461663101606,32.0,7,True,False,1.4074318323125736
3343,Clerks II,18,R,Comedy,97.0,131000.0,7.3,5000000.0,5.3972348,36.0,6,True,False,4.32636034702381,37.0,1,True,False,10.0
3344,16 Blocks,18,PG-13,Action,102.0,128000.0,6.6,52000000.0,1.2627830961538462,76.0,13,True,False,3.22181808478993,37.0,25,True,True,2.270085739922585
3345,My Super Ex-Girlfriend,18,PG-13,Comedy,96.0,63000.0,5.1,30000000.0,2.036966033333333,60.0,11,True,True,4.958248315229113,51.0,5,True,True,2.970550420151516
3346,The Lake House,18,PG,Drama,99.0,143000.0,6.8,40000000.0,2.870752775,45.0,0,False,False,0.0,36.0,15,True,False,2.9828290275043003
3347,The Wicker Man,18,PG-13,Horror,102.0,65000.0,3.7,40000000.0,0.9701345,43.0,5,False,False,2.516244291142857,42.0,22,True,True,2.4700055322048047
3348,Open Season,18,PG,Animation,86.0,89000.0,6.1,85000000.0,2.3624904588235296,57.0,1,True,False,10.0,42.0,6,True,True,4.065817285327635
3349,Charlotte's Web,18,G,Adventure,97.0,39000.0,6.3,85000000.0,1.7525155529411764,45.0,1,False,False,2.6069107297297296,28.0,0,False,False,0.0
3350,The Omen,18,R,Action,110.0,57000.0,5.5,25000000.0,4.79899888,36.0,2,False,False,1.5360427694444443,12.0,0,False,False,0.0
3351,Penelope,18,PG,Comedy,104.0,61000.0,6.7,15000000.0,1.410418,35.0,0,False,False,0.0,39.0,2,False,True,0.9778962
3352,Ice Age: the Meltdown,18,PG,Animation,91.0,262000.0,6.8,80000000.0,8.338681325,41.0,0,False,False,0.0,26.0,1,False,False,0.0138124615384615
3353,Beerfest,18,R,Comedy,110.0,65000.0,6.3,17500000.0,1.1650055428571429,38.0,3,False,True,3.6095143222222217,49.0,2,False,False,4.303576333333333
3354,Stay Alive,18,PG-13,Other,85.0,31000.0,5.1,7000000.0,3.899813571428572,36.0,0,False,False,0.0,38.0,0,False,False,0.0
3355,Bug,18,R,Drama,102.0,34000.0,6.1,4000000.0,2.0239145,71.0,7,False,True,1.15128895,22.0,4,False,True,1.573413325015528
3356,Turistas,18,R,Horror,93.0,37000.0,5.4,10000000.0,1.4756513,45.0,3,False,False,1.5099308215384617,38.0,0,False,False,0.0
3357,Notes on a Scandal,18,R,Crime,92.0,76000.0,7.4,15000000.0,3.320959466666667,63.0,1,False,False,2.9370823636363634,34.0,5,True,False,1.6805287801960784
3358,"Paris, je t'aime",18,R,Comedy,120.0,71000.0,7.2,13000000.0,1.343979,51.0,0,False,False,0.0,37.0,2,True,False,3.054529502142857
3359,Seraphim Falls,18,R,Action,115.0,30000.0,6.7,18000000.0,0.067781,42.0,0,False,False,0.0,42.0,10,False,False,2.3449871021775923
3360,Invincible,18,PG,Biography,105.0,68000.0,7.1,40000000.0,1.4620207,33.0,0,False,False,0.0,53.0,6,True,False,1.833916183018444
3361,Firewall,18,PG-13,Action,105.0,57000.0,5.8,50000000.0,1.65502378,60.0,1,False,False,1.3445882903225803,35.0,20,True,True,4.0030248408527935
3362,Hatchet,18,R,Comedy,93.0,30000.0,5.7,1500000.0,0.1390333333333333,31.0,0,False,False,0.0,64.0,1,False,True,1.5525347272727272
3363,We Are Marshall,18,PG,Drama,131.0,59000.0,7.1,65000000.0,0.6699286769230769,38.0,2,False,True,2.4998214016129032,51.0,7,True,False,1.4074318323125736
