id,title,rating,genre,runtime,age,popularity,score,is_acclaimed,is_panned,budget_efficiency,is_blockbuster,is_indie,director_age_in_movie,director_experience,director_is_acclaimed,director_is_panned,director_budget_efficiency,star_age_in_movie,star_experience,star_is_acclaimed,star_is_panned,star_budget_efficiency
4409,About Time,R,Comedy,long,11,very-high,7.8,True,False,high,False,False,57.0,2,True,False,3.4285274274999997,46.0,0,False,False,0.0
4410,The Hobbit: The Desolation of Smaug,PG-13,Adventure,long,11,very-high,7.8,True,False,high,True,False,52.0,9,True,False,4.569889228179688,49.0,2,True,False,0.6391240071428572
4411,Man of Steel,PG-13,Action,long,11,very-high,7.0,False,False,mid,True,False,47.0,5,True,False,3.0444399389774857,30.0,2,False,True,1.9342830216666667
4412,Under the Skin,R,Drama,medium,11,very-high,6.3,False,False,low,False,False,48.0,1,False,False,1.1962746,74.0,7,True,False,2.241434682886045
4413,Only Lovers Left Alive,R,Comedy,long,11,high,7.3,False,False,mid,False,True,60.0,6,True,False,2.8909753481962484,30.0,4,True,False,2.536562580357143
4414,Her,R,Drama,long,11,very-high,8.0,True,False,mid,False,False,44.0,3,True,False,1.5017408697975707,29.0,8,True,False,1.9100269760047057
4415,Snowpiercer,R,Action,long,11,very-high,7.1,False,False,mid,False,False,44.0,2,True,False,1.927956592857143,53.0,1,False,False,2.646926957142857
4416,We're the Millers,R,Comedy,medium,11,very-high,7.0,False,False,high,False,False,38.0,1,False,False,8.42116135,39.0,0,False,False,0.0
4417,Kick-Ass 2,R,Action,medium,11,very-high,6.5,False,False,mid,False,False,37.0,2,False,False,6.040685775,32.0,2,True,False,2.5249945166666667
4418,Frozen,PG,Animation,medium,11,very-high,7.4,True,False,high,True,False,55.0,1,False,False,3.447629376923077,38.0,4,False,True,1.8430484503233555
4419,The Great Gatsby,PG-13,Drama,long,11,very-high,7.2,False,False,high,True,False,51.0,3,True,False,5.109280366666666,23.0,16,True,False,3.7580343051230107
4420,American Hustle,R,Crime,long,11,very-high,7.2,False,False,high,False,False,55.0,6,True,False,4.418017051507936,33.0,15,True,False,2.0628851531594368
4421,The Green Inferno,R,Adventure,medium,11,mid,5.3,False,True,mid,False,True,41.0,3,False,False,7.8342543464052286,39.0,0,False,False,0.0
4422,Rush,R,Action,long,11,very-high,8.1,True,False,mid,False,False,59.0,19,True,True,3.716229702179597,39.0,0,False,False,0.0
4423,Monsters University,G,Animation,medium,11,very-high,7.2,False,False,high,True,False,37.0,0,False,False,0.0,24.0,7,True,False,3.4316035828200953
4424,Don Jon,R,Comedy,medium,11,very-high,6.5,False,False,high,False,True,32.0,0,False,False,0.0,35.0,7,True,False,3.0579342013650197
4425,Now You See Me,PG-13,Crime,medium,11,very-high,7.2,False,False,high,False,False,40.0,5,False,False,2.3434067812246036,65.0,4,True,False,4.197547083553605
4426,Oblivion,PG-13,Action,long,11,very-high,7.0,False,False,mid,True,False,39.0,1,False,False,2.3533167764705882,32.0,27,True,True,4.248432415045739
4427,Identity Thief,R,Comedy,medium,11,very-high,5.7,False,False,high,False,False,41.0,2,False,False,4.02339820625,30.0,5,True,True,2.3549655367948716
4428,Star Trek Into Darkness,PG-13,Action,long,11,very-high,7.7,True,False,mid,True,False,47.0,3,True,False,3.476550891111111,51.0,3,True,False,1.4273633869444444
4429,The Hunger Games: Catching Fire,PG-13,Action,long,11,very-high,7.5,True,False,high,True,False,42.0,3,False,False,3.0976752498245617,44.0,3,False,False,6.743208853846155
4430,Homefront,R,Action,medium,11,very-high,6.5,False,False,mid,False,False,48.0,6,False,False,1.0314619785361554,33.0,11,False,True,2.0970665289592354
4431,Movie 43,R,Comedy,medium,11,very-high,4.3,False,True,high,False,True,47.0,2,False,False,0.5123548,23.0,2,True,False,9.021927677499999
4432,World War Z,PG-13,Action,medium,11,very-high,7.0,False,False,mid,True,False,44.0,7,True,False,3.3476978266666673,46.0,19,True,False,2.6074224698806185
4433,12 Years a Slave,R,Biography,long,11,very-high,8.1,True,False,high,False,False,44.0,1,False,False,2.942118,25.0,2,False,False,0.8862447285714286
4434,G.I. Joe: Retaliation,PG-13,Action,medium,11,very-high,5.8,False,False,mid,True,False,34.0,2,False,False,6.968817254761905,50.0,10,False,True,2.030721778865393
4435,Dallas Buyers Club,R,Biography,medium,11,very-high,8.0,True,False,high,False,True,50.0,1,False,False,0.8341831142857142,36.0,16,True,True,1.475499861249638
4436,The Secret Life of Walter Mitty,PG,Adventure,medium,11,very-high,7.3,False,False,mid,False,False,48.0,4,False,False,2.3464684314787894,41.0,20,False,True,3.0857772269504444
4437,Pacific Rim,PG-13,Action,long,11,very-high,6.9,False,False,mid,True,False,49.0,7,True,False,1.9132048416903817,44.0,1,False,False,1.17590616
4438,The Croods,PG,Animation,medium,11,very-high,7.2,False,False,high,True,False,44.0,0,False,False,0.0,48.0,36,True,True,2.1455765455663944
4439,This Is the End,R,Comedy,medium,11,very-high,6.6,False,False,high,False,False,31.0,0,False,False,0.0,41.0,3,True,False,2.9508888253882914
4440,The Way Way Back,PG-13,Comedy,medium,11,very-high,7.4,True,False,high,False,True,38.0,0,False,False,0.0,49.0,10,True,True,3.940923229838412
4441,The Internship,PG-13,Comedy,medium,11,very-high,6.3,False,False,mid,False,False,45.0,8,False,False,3.6817999825599745,35.0,6,False,True,2.6908298963492068
4442,Elysium,R,Action,medium,11,very-high,6.6,False,False,mid,True,False,34.0,1,True,False,7.029631666666667,51.0,18,True,False,1.8545516106791662
4443,Hansel & Gretel: Witch Hunters,R,Action,short,11,very-high,6.1,False,False,high,False,False,34.0,1,False,False,2.70849625,43.0,4,True,False,2.6014382333333335
4444,Captain Phillips,PG-13,Adventure,long,11,very-high,7.8,True,False,high,False,False,58.0,4,True,False,3.6438920696969697,43.0,31,True,False,4.719040250658509
4445,Evil Dead,R,Horror,medium,11,very-high,6.5,False,False,high,False,False,35.0,0,False,False,0.0,42.0,0,False,False,0.0
4446,White House Down,PG-13,Action,long,11,very-high,6.3,False,False,mid,True,False,58.0,9,False,True,3.4982967911808998,57.0,4,False,False,6.408863125
4447,Olympus Has Fallen,R,Action,medium,11,very-high,6.5,False,False,mid,False,False,48.0,7,True,False,1.4830915610285316,24.0,8,True,True,1.987312613503256
4448,Lone Survivor,R,Action,long,11,very-high,7.5,True,False,high,False,False,49.0,6,False,False,1.7061673642090074,33.0,13,True,True,2.9957166642426145
4449,Oz the Great and Powerful,PG,Adventure,long,11,very-high,6.3,False,False,mid,True,False,54.0,13,True,False,2.859117465749311,44.0,3,True,False,2.9508888253882914
4450,Pain & Gain,R,Action,long,11,very-high,6.4,False,False,high,False,False,48.0,9,True,False,4.127287818952617,42.0,13,True,True,2.9957166642426145
4451,Oldboy,R,Action,medium,11,high,5.7,False,False,low,False,False,56.0,15,True,True,2.4793754290752577,35.0,2,False,True,0.7048489955920997
4452,Out of the Furnace,R,Action,medium,11,very-high,6.8,False,False,low,False,False,43.0,1,False,False,6.7722237142857145,42.0,15,True,False,2.0628851531594368
4453,Coherence,Unrated,Drama,short,11,very-high,7.2,False,False,mid,False,True,35.0,0,False,False,0.0,45.0,0,False,False,0.0
4454,Ender's Game,PG-13,Action,medium,11,very-high,6.6,False,False,mid,True,False,50.0,2,False,False,1.7356589163636362,39.0,23,True,True,3.7470794532952114
4455,Anchorman 2: the Legend Continues,PG-13,Comedy,medium,11,very-high,6.3,False,False,high,False,False,45.0,4,False,False,2.3543942143501324,29.0,14,True,True,2.0466984515749465
4456,The World's End,R,Comedy,medium,11,very-high,7.0,False,False,mid,False,False,39.0,1,True,False,0.8152995666666667,71.0,2,False,False,1.5668003482142858
4457,Stoker,R,Drama,medium,11,very-high,6.8,False,False,mid,False,False,50.0,3,True,False,2.730610394444444,46.0,1,False,False,5.12734108
4458,The Mortal Instruments: City of Bones,PG-13,Action,long,11,very-high,5.9,False,False,mid,False,False,48.0,4,False,True,3.2296045148809527,43.0,1,False,False,2.153159082352941
4459,Mama,PG-13,Other,medium,11,very-high,6.2,False,False,high,False,False,40.0,0,False,False,0.0,24.0,1,True,False,3.3205179
4460,Riddick,R,Action,medium,11,very-high,6.4,False,False,mid,False,False,58.0,5,False,False,1.1368173703706004,24.0,9,False,False,2.8648321605845934
4461,A Good Day to Die Hard,R,Action,medium,11,very-high,5.3,False,True,high,False,False,43.0,4,False,True,2.589677747579365,36.0,31,True,True,2.3421442101642254
4462,Escape Plan,R,Action,medium,11,very-high,6.7,False,False,mid,False,False,53.0,3,False,False,3.5136558851433253,46.0,29,True,True,2.8340492628763725
4463,The Wolverine,PG-13,Action,long,11,very-high,6.7,False,False,high,True,False,50.0,7,True,False,2.741494319289045,58.0,8,True,False,2.3539177997576193
4464,Texas Chainsaw,R,Horror,medium,11,mid,4.8,False,True,mid,False,False,42.0,1,False,False,2.5064181875,67.0,0,False,False,0.0
4465,Despicable Me 2,PG,Animation,medium,11,very-high,7.3,False,False,high,False,False,46.0,1,True,False,7.871217173913044,45.0,10,True,True,3.940923229838412
4466,47 Ronin,PG-13,Action,long,11,very-high,6.3,False,False,low,True,False,33.0,0,False,False,0.0,27.0,20,True,False,2.7455973251612713
4467,Adore,R,Drama,medium,11,mid,6.2,False,False,low,False,False,54.0,1,False,False,2.209258,51.0,8,True,True,2.5042157932912197
4468,Machete Kills,R,Action,medium,11,high,5.6,False,False,low,False,False,45.0,12,False,True,3.336861468660716,49.0,1,False,False,4.332538666666666
4469,Warm Bodies,PG-13,Comedy,medium,11,very-high,6.8,False,False,high,False,False,37.0,2,True,False,2.8332382291666667,45.0,0,False,False,0.0
4470,Percy Jackson: Sea of Monsters,PG,Adventure,medium,11,very-high,5.8,False,False,mid,False,False,41.0,2,False,True,4.2149214285714285,69.0,4,True,False,1.8160459758164644
4471,Blue Jasmine,PG-13,Comedy,medium,11,very-high,7.3,False,False,high,False,False,78.0,28,True,False,1.6677150272413725,24.0,8,True,False,2.3907231824532085
4472,Safe Haven,PG-13,Drama,medium,11,very-high,6.7,False,False,high,False,False,67.0,7,True,False,2.5010549514747096,21.0,1,False,False,0.7922481733333333
4473,Gangster Squad,R,Action,medium,11,very-high,6.7,False,False,mid,False,False,39.0,2,True,False,2.895442157384988,44.0,15,True,True,2.1990169407047677
4474,August: Osage County,R,Comedy,long,11,high,7.2,False,False,mid,False,False,57.0,1,False,False,0.5391333333333334,25.0,19,True,False,2.990159794461653
4475,Locke,R,Drama,short,11,very-high,7.1,False,False,mid,False,True,54.0,0,False,False,0.0,53.0,3,True,False,4.29748608238573
4476,Before Midnight,R,Drama,medium,11,very-high,7.9,True,False,high,False,True,53.0,10,True,False,3.264120243537279,64.0,14,True,False,2.578438699879535
4477,Begin Again,R,Comedy,medium,11,very-high,7.4,True,False,high,False,True,41.0,1,True,False,10.0,36.0,5,True,False,2.305866053625616
4478,Oculus,R,Horror,medium,11,very-high,6.5,False,False,high,False,True,35.0,0,False,False,0.0,43.0,0,False,False,0.0
4479,The Counselor,R,Crime,medium,11,high,5.3,False,True,mid,False,False,76.0,18,True,False,1.9438101343824752,28.0,2,False,False,1.758160333333333
4480,Parker,R,Action,medium,11,very-high,6.2,False,False,mid,False,False,69.0,9,True,False,2.3592552751006695,26.0,11,False,True,2.0970665289592354
4481,The Call,R,Crime,medium,11,very-high,6.7,False,False,high,False,False,49.0,4,True,True,0.8194249833333332,36.0,4,False,True,1.526825627561323
4482,Scary Movie V,PG-13,Comedy,short,11,high,3.5,False,True,high,False,False,43.0,3,False,False,2.2510025627513226,46.0,0,False,False,0.0
4483,R.I.P.D.,PG-13,Action,medium,11,very-high,5.6,False,False,low,True,False,45.0,3,False,False,3.3637688415534654,47.0,5,False,False,5.4211186779649125
4484,Inside Llewyn Davis,R,Comedy,medium,11,very-high,7.5,True,False,mid,False,False,56.0,5,True,False,4.9219080684633205,39.0,0,False,False,0.0
4485,The To Do List,R,Comedy,medium,11,mid,5.8,False,False,mid,False,True,38.0,0,False,False,0.0,37.0,1,False,False,5.899598666666667
4486,Carrie,R,Drama,medium,11,very-high,5.9,False,False,mid,False,False,46.0,2,True,False,3.10941081,34.0,0,False,False,0.0
4487,The Lone Ranger,PG-13,Action,long,11,very-high,6.4,False,False,mid,True,False,49.0,8,True,False,3.2893536051277104,29.0,26,True,False,2.199109772645121
4488,The Host,PG-13,Action,long,11,very-high,5.9,False,False,mid,False,False,49.0,4,True,False,2.026585313611111,16.0,2,False,False,1.2260317606060607
4489,Turbo,PG,Animation,medium,11,high,6.4,False,False,mid,True,False,40.0,0,False,False,0.0,50.0,5,False,False,5.4211186779649125
4490,What If,PG-13,Comedy,medium,11,high,6.8,False,False,low,False,False,40.0,2,False,False,0.5728960217391305,19.0,8,True,False,7.070972703147813
4491,2 Guns,R,Action,medium,11,very-high,6.7,False,False,mid,False,False,47.0,1,False,False,3.85048848,37.0,27,True,False,2.0001077372489666
4492,Enough Said,PG-13,Comedy,medium,11,high,7.0,False,False,high,False,True,53.0,2,False,False,6.403480307692307,24.0,0,False,False,0.0
4493,Side Effects,R,Crime,medium,11,very-high,7.1,False,False,mid,False,False,50.0,20,True,True,2.6736594787021737,59.0,1,False,False,0.001691
4494,The Heat,R,Action,medium,11,very-high,6.6,False,False,high,False,False,51.0,1,False,False,8.87333916923077,52.0,15,False,True,3.4056177248699004
4495,Insidious: Chapter 2,PG-13,Horror,medium,11,very-high,6.6,False,False,high,False,True,36.0,4,True,False,5.491956325,28.0,2,False,False,8.69589947368421
4496,Redemption,R,Action,medium,11,high,6.2,False,False,low,False,False,54.0,0,False,False,0.0,49.0,11,False,True,2.0970665289592354
4497,Belle,PG,Biography,medium,11,mid,7.3,False,False,mid,False,False,44.0,0,False,False,0.0,40.0,0,False,False,0.0
4498,After Earth,PG-13,Action,medium,11,very-high,4.8,False,True,mid,True,False,43.0,8,True,True,3.734891569092262,46.0,0,False,False,0.0
