id,title,age,rating_cat,genre_cat,runtime,popularity,score,budget,budget_efficiency_cat,director_age,director_experience,director_is_acclaimed,director_is_panned,director_efficiency,star_age,star_experience,star_is_acclaimed,star_is_panned,star_efficiency
4417,Kick-Ass 2,11,R,Action,103.0,259000.0,6.5,28000000.0,mid,37.0,2,False,False,6.040685775,32.0,2,True,False,2.5249945166666667
4418,Frozen,11,PG,Animation,102.0,585000.0,7.4,150000000.0,high,55.0,1,False,False,3.447629376923077,38.0,4,False,True,1.8430484503233555
4419,The Great Gatsby,11,PG-13,Drama,143.0,494000.0,7.2,105000000.0,high,51.0,3,True,False,5.109280366666666,23.0,16,True,False,3.7580343051230103
4420,American Hustle,11,R,Crime,138.0,458000.0,7.2,40000000.0,high,55.0,6,True,False,4.418017051507936,33.0,15,True,False,2.224842815067545
4421,The Green Inferno,11,R,Adventure,100.0,41000.0,5.3,5000000.0,mid,41.0,3,False,False,7.8342543464052286,39.0,0,False,False,0.0
4422,Rush,11,R,Action,123.0,446000.0,8.1,38000000.0,mid,59.0,19,True,True,3.716229702179597,39.0,0,False,False,0.0
4423,Monsters University,11,G,Animation,104.0,332000.0,7.2,175000000.0,high,37.0,0,False,False,0.0,24.0,7,True,False,3.4316035828200957
4424,Don Jon,11,R,Comedy,90.0,232000.0,6.5,3000000.0,high,32.0,0,False,False,0.0,35.0,7,True,False,3.05793420136502
4425,Now You See Me,11,PG-13,Crime,115.0,612000.0,7.2,75000000.0,high,40.0,5,False,False,2.343406781224604,65.0,4,True,False,4.197547083553605
4426,Oblivion,11,PG-13,Action,124.0,495000.0,7.0,120000000.0,mid,39.0,1,False,False,2.353316776470588,32.0,27,True,True,4.248432415045739
4427,Identity Thief,11,R,Comedy,111.0,128000.0,5.7,35000000.0,high,41.0,2,False,False,4.02339820625,30.0,5,True,True,2.354965536794872
4428,Star Trek Into Darkness,11,PG-13,Action,132.0,468000.0,7.7,175000000.0,mid,47.0,3,True,False,3.476550891111111,51.0,3,True,False,1.4273633869444444
4429,The Hunger Games: Catching Fire,11,PG-13,Action,146.0,626000.0,7.5,130000000.0,high,42.0,3,False,False,3.0976752498245617,44.0,3,False,False,6.743208853846155
4430,Homefront,11,R,Action,100.0,113000.0,6.5,22000000.0,mid,48.0,6,False,False,1.0314619785361554,33.0,11,False,True,2.0970665289592354
4431,Movie 43,11,R,Comedy,94.0,101000.0,4.3,6000000.0,high,47.0,2,False,False,0.5123548,23.0,2,True,False,9.0219276775
4432,World War Z,11,PG-13,Action,116.0,618000.0,7.0,175000000.0,high,44.0,7,True,False,3.4078591003401364,46.0,19,True,False,2.6074224698806185
4433,12 Years a Slave,11,R,Biography,134.0,657000.0,8.1,20000000.0,high,44.0,1,False,False,2.942118,25.0,2,False,False,0.8862447285714286
4434,G.I. Joe: Retaliation,11,PG-13,Action,110.0,176000.0,5.8,130000000.0,mid,34.0,2,False,False,6.968817254761905,50.0,10,False,True,2.030721778865393
4435,Dallas Buyers Club,11,R,Biography,117.0,455000.0,8.0,5000000.0,high,50.0,1,False,False,0.8341831142857142,36.0,16,True,True,1.475499861249638
4436,The Secret Life of Walter Mitty,11,PG,Adventure,114.0,300000.0,7.3,90000000.0,mid,48.0,4,False,False,2.3464684314787894,41.0,20,False,True,3.0857772269504444
4437,Pacific Rim,11,PG-13,Action,131.0,475000.0,6.9,175000000.0,mid,49.0,7,True,False,1.9132048416903815,44.0,1,False,False,1.17590616
4438,The Croods,11,PG,Animation,98.0,199000.0,7.2,135000000.0,high,44.0,0,False,False,0.0,48.0,36,True,True,2.1455765455663944
4439,This Is the End,11,R,Comedy,107.0,391000.0,6.6,32000000.0,high,31.0,0,False,False,0.0,41.0,3,True,False,2.9508888253882914
4440,The Way Way Back,11,PG-13,Comedy,103.0,143000.0,7.4,5000000.0,high,38.0,0,False,False,0.0,49.0,10,True,True,3.940923229838412
4441,The Internship,11,PG-13,Comedy,119.0,193000.0,6.3,58000000.0,mid,45.0,8,False,False,3.681799982559975,35.0,6,False,True,2.6908298963492068
4442,Elysium,11,R,Action,109.0,426000.0,6.6,115000000.0,mid,34.0,1,True,False,7.029631666666667,51.0,18,True,False,1.8545516106791664
4443,Hansel & Gretel: Witch Hunters,11,R,Action,88.0,198000.0,6.1,50000000.0,high,34.0,1,False,False,2.70849625,43.0,4,True,False,2.601438233333333
4444,Captain Phillips,11,PG-13,Adventure,134.0,432000.0,7.8,55000000.0,high,58.0,4,True,False,3.6438920696969697,43.0,31,True,False,4.743624831557127
4445,Evil Dead,11,R,Horror,91.0,160000.0,6.5,17000000.0,high,35.0,0,False,False,0.0,42.0,0,False,False,0.0
4446,White House Down,11,PG-13,Action,131.0,211000.0,6.3,150000000.0,mid,58.0,9,False,True,3.561091856736456,57.0,4,False,False,6.408863125
4447,Olympus Has Fallen,11,R,Action,119.0,263000.0,6.5,70000000.0,mid,48.0,7,True,False,1.4830915610285316,24.0,8,True,True,1.987312613503256
4448,Lone Survivor,11,R,Action,121.0,272000.0,7.5,40000000.0,high,49.0,6,False,False,1.753115946984127,33.0,13,True,True,2.9957166642426145
4449,Oz the Great and Powerful,11,PG,Adventure,130.0,201000.0,6.3,175000000.0,mid,54.0,13,True,False,3.029026504966024,44.0,3,True,False,2.9508888253882914
4450,Pain & Gain,11,R,Action,129.0,205000.0,6.4,26000000.0,high,48.0,9,True,False,4.266842671526894,42.0,13,True,True,2.9957166642426145
4451,Oldboy,11,R,Action,104.0,71000.0,5.7,30000000.0,low,56.0,15,True,True,2.4793754290752577,35.0,2,False,True,0.7048489955920997
4452,Out of the Furnace,11,R,Action,116.0,110000.0,6.8,22000000.0,low,43.0,1,False,False,6.7722237142857145,42.0,15,True,False,2.224842815067545
4453,Coherence,11,Unrated,Drama,89.0,115000.0,7.2,50000.0,mid,35.0,0,False,False,0.0,45.0,0,False,False,0.0
4454,Ender's Game,11,PG-13,Action,114.0,228000.0,6.6,110000000.0,mid,50.0,2,False,False,1.7356589163636362,39.0,23,True,True,3.7576976025918376
4455,Anchorman 2: the Legend Continues,11,PG-13,Comedy,119.0,172000.0,6.3,50000000.0,high,45.0,4,False,False,2.3543942143501324,29.0,14,True,True,2.0466984515749465
4456,The World's End,11,R,Comedy,109.0,266000.0,7.0,20000000.0,mid,39.0,1,True,False,0.8152995666666667,71.0,2,False,False,1.5668003482142858
4457,Stoker,11,R,Drama,99.0,105000.0,6.8,12000000.0,mid,50.0,3,True,False,2.730610394444444,46.0,1,False,False,5.859818377142857
4458,The Mortal Instruments: City of Bones,11,PG-13,Action,130.0,129000.0,5.9,60000000.0,mid,48.0,4,False,True,3.2296045148809527,43.0,1,False,False,2.153159082352941
4459,Mama,11,PG-13,Other,100.0,172000.0,6.2,15000000.0,high,40.0,0,False,False,0.0,24.0,1,True,False,3.3205179
4460,Riddick,11,R,Action,119.0,157000.0,6.4,38000000.0,mid,58.0,5,False,False,1.1368173703706004,24.0,9,False,False,2.864832160584593
4461,A Good Day to Die Hard,11,R,Action,98.0,201000.0,5.3,92000000.0,high,43.0,4,False,True,2.589677747579365,36.0,31,True,True,2.3421442101642254
4462,Escape Plan,11,R,Action,115.0,232000.0,6.7,50000000.0,mid,53.0,3,False,False,3.5136558851433253,46.0,29,True,True,2.8340492628763725
4463,The Wolverine,11,PG-13,Action,126.0,439000.0,6.7,120000000.0,high,50.0,7,True,False,2.741494319289045,58.0,8,True,False,2.3539177997576197
4464,Texas Chainsaw,11,R,Horror,92.0,47000.0,4.8,20000000.0,mid,42.0,1,False,False,2.5064181875,67.0,0,False,False,0.0
4465,Despicable Me 2,11,PG,Animation,98.0,377000.0,7.3,76000000.0,high,46.0,1,True,False,7.871217173913044,45.0,10,True,True,3.940923229838412
4466,47 Ronin,11,PG-13,Action,128.0,152000.0,6.3,175000000.0,low,33.0,0,False,False,0.0,27.0,20,True,False,2.7455973251612718
4467,Adore,11,R,Drama,112.0,33000.0,6.2,16000000.0,low,54.0,1,False,False,2.209258,51.0,8,True,True,2.566312516438217
4468,Machete Kills,11,R,Action,107.0,76000.0,5.6,20000000.0,low,45.0,12,False,True,3.336861468660716,49.0,1,False,False,4.332538666666666
4469,Warm Bodies,11,PG-13,Comedy,98.0,223000.0,6.8,35000000.0,high,37.0,2,True,False,2.8332382291666667,45.0,0,False,False,0.0
4470,Percy Jackson: Sea of Monsters,11,PG,Adventure,106.0,113000.0,5.8,90000000.0,mid,41.0,2,False,True,4.2149214285714285,69.0,4,True,False,1.8160459758164644
4471,Blue Jasmine,11,PG-13,Comedy,98.0,195000.0,7.3,18000000.0,high,78.0,28,True,False,1.6677150272413723,24.0,8,True,False,2.3907231824532085
4472,Safe Haven,11,PG-13,Drama,115.0,106000.0,6.7,28000000.0,high,67.0,7,True,False,2.5010549514747096,21.0,1,False,False,0.7922481733333333
4473,Gangster Squad,11,R,Action,113.0,209000.0,6.7,60000000.0,mid,39.0,2,True,False,2.895442157384988,44.0,15,True,True,2.199016940704768
4474,August: Osage County,11,R,Comedy,121.0,87000.0,7.2,25000000.0,mid,57.0,1,False,False,0.5391333333333334,25.0,19,True,False,2.990159794461653
4475,Locke,11,R,Drama,85.0,140000.0,7.1,2000000.0,mid,54.0,0,False,False,0.0,53.0,3,True,False,4.29748608238573
4476,Before Midnight,11,R,Drama,109.0,146000.0,7.9,3000000.0,high,53.0,10,True,False,3.264120243537279,64.0,14,True,False,2.578438699879535
4477,Begin Again,11,R,Comedy,104.0,147000.0,7.4,8000000.0,high,41.0,1,True,False,10.0,36.0,5,True,False,2.305866053625616
4478,Oculus,11,R,Horror,104.0,120000.0,6.5,5000000.0,high,35.0,0,False,False,0.0,43.0,0,False,False,0.0
4479,The Counselor,11,R,Crime,117.0,98000.0,5.3,25000000.0,mid,76.0,18,True,False,1.95657480664438,28.0,2,False,False,1.758160333333333
4480,Parker,11,R,Action,118.0,118000.0,6.2,35000000.0,mid,69.0,9,True,False,2.359255275100669,26.0,11,False,True,2.0970665289592354
4481,The Call,11,R,Crime,94.0,115000.0,6.7,13000000.0,high,49.0,4,True,True,0.8194249833333332,36.0,4,False,True,1.526825627561323
4482,Scary Movie V,11,PG-13,Comedy,86.0,67000.0,3.5,20000000.0,high,43.0,3,False,False,2.2510025627513226,46.0,0,False,False,0.0
4483,R.I.P.D.,11,PG-13,Action,96.0,123000.0,5.6,130000000.0,low,45.0,3,False,False,3.363768841553465,47.0,5,False,False,5.452525988250627
4484,Inside Llewyn Davis,11,R,Comedy,104.0,144000.0,7.5,11000000.0,mid,56.0,5,True,False,4.9219080684633205,39.0,0,False,False,0.0
4485,The To Do List,11,R,Comedy,104.0,38000.0,5.8,1500000.0,mid,38.0,0,False,False,0.0,37.0,1,False,False,5.899598666666667
4486,Carrie,11,R,Drama,100.0,135000.0,5.9,30000000.0,mid,46.0,2,True,False,3.10941081,34.0,0,False,False,0.0
4487,The Lone Ranger,11,PG-13,Action,150.0,225000.0,6.4,175000000.0,mid,49.0,8,True,False,3.7445993463181866,29.0,26,True,False,2.4081335480883443
4488,The Host,11,PG-13,Action,125.0,112000.0,5.9,40000000.0,mid,49.0,4,True,False,2.026585313611111,16.0,2,False,False,1.226031760606061
4489,Turbo,11,PG,Animation,96.0,88000.0,6.4,135000000.0,mid,40.0,0,False,False,0.0,50.0,5,False,False,5.452525988250627
4490,What If,11,PG-13,Comedy,98.0,73000.0,6.8,11000000.0,low,40.0,2,False,False,0.5728960217391305,19.0,8,True,False,7.271212866576384
4491,2 Guns,11,R,Action,109.0,201000.0,6.7,61000000.0,mid,47.0,1,False,False,3.85048848,37.0,27,True,False,2.0001077372489666
4492,Enough Said,11,PG-13,Comedy,93.0,60000.0,7.0,8000000.0,high,53.0,2,False,False,6.403480307692307,24.0,0,False,False,0.0
4493,Side Effects,11,R,Crime,106.0,183000.0,7.1,30000000.0,mid,50.0,20,True,True,2.6736594787021737,59.0,1,False,False,0.001691
4494,The Heat,11,R,Action,117.0,165000.0,6.6,43000000.0,high,51.0,1,False,False,8.87333916923077,52.0,15,False,True,3.4056177248699004
4495,Insidious: Chapter 2,11,PG-13,Horror,106.0,160000.0,6.6,5000000.0,high,36.0,4,True,False,5.491956325,28.0,2,False,False,8.69589947368421
4496,Redemption,11,R,Action,100.0,68000.0,6.2,20000000.0,low,54.0,0,False,False,0.0,49.0,11,False,True,2.0970665289592354
4497,Belle,11,PG,Biography,100.0,29000.0,7.3,10900000.0,mid,44.0,0,False,False,0.0,40.0,0,False,False,0.0
4498,After Earth,11,PG-13,Action,100.0,194000.0,4.8,130000000.0,mid,43.0,8,True,True,3.734891569092262,46.0,0,False,False,0.0
4499,Lee Daniels' The Butler,11,PG-13,Biography,132.0,111000.0,7.2,30000000.0,high,54.0,2,False,False,3.33383105,30.0,2,False,False,0.7735890555555556
4500,Only God Forgives,11,R,Action,90.0,109000.0,5.7,4800000.0,mid,43.0,2,True,False,7.487500671014493,15.0,6,True,False,4.459087430555555
4501,RED 2,11,PG-13,Action,116.0,163000.0,6.6,84000000.0,mid,61.0,3,False,True,1.453942526825397,52.0,31,True,True,2.3421442101642254
4502,Blood Ties,11,R,Action,127.0,19000.0,6.5,25500000.0,low,40.0,0,False,False,0.0,33.0,6,False,False,1.115497011605339
4503,Dead Man Down,11,R,Action,118.0,65000.0,6.5,30000000.0,low,52.0,1,True,False,8.031861538461538,58.0,11,True,False,1.6689786471643744
4504,The Spectacular Now,11,R,Comedy,95.0,147000.0,7.1,2500000.0,mid,35.0,0,False,False,0.0,49.0,0,False,False,0.0
4505,42,11,PG-13,Biography,128.0,89000.0,7.5,40000000.0,mid,52.0,3,False,True,1.302525703448793,37.0,0,False,False,0.0
4506,The Last Stand,11,R,Action,107.0,135000.0,6.3,45000000.0,mid,49.0,1,False,False,4.4261209,26.0,23,True,True,3.539496809047096
4507,Filth,11,R,Comedy,97.0,104000.0,7.1,5000000.0,mid,41.0,0,False,False,0.0,37.0,3,True,False,5.231625659722222
4508,The Grand Seduction,11,PG-13,Comedy,113.0,16000.0,7.0,12700000.0,low,50.0,0,False,False,0.0,66.0,1,False,False,1.623652
4509,Saving Mr. Banks,11,PG-13,Biography,125.0,155000.0,7.5,35000000.0,high,57.0,3,True,False,4.6363986973945055,34.0,3,True,False,5.335604507619048
4510,The Book Thief,11,PG-13,Drama,131.0,130000.0,7.5,19000000.0,high,51.0,0,False,False,0.0,32.0,0,False,False,0.0
4511,The Hangover Part III,11,R,Comedy,100.0,299000.0,5.8,103000000.0,high,43.0,6,True,False,5.757636979540599,54.0,4,True,False,6.4968346846064815
4512,Lovelace,11,R,Biography,93.0,39000.0,6.2,10000000.0,low,58.0,0,False,False,0.0,13.0,2,False,False,2.4016754523809523
4513,The Bling Ring,11,R,Biography,90.0,85000.0,5.6,8000000.0,mid,42.0,4,True,False,3.6980661058531754,38.0,0,False,False,0.0
4514,The Family,11,R,Comedy,111.0,113000.0,6.3,30000000.0,mid,54.0,3,True,False,1.6295546623474495,28.0,31,True,True,1.3743032616464417
4515,The Wind Rises,11,PG-13,Animation,126.0,77000.0,7.8,30000000.0,high,72.0,5,True,False,8.572018750688922,18.0,0,False,False,0.0
4516,Life of Crime,11,R,Comedy,98.0,18000.0,5.8,12000000.0,low,40.0,0,False,False,0.0,70.0,9,False,False,2.8596693429638917
4517,Beautiful Creatures,11,PG-13,Drama,124.0,85000.0,6.1,60000000.0,mid,54.0,2,True,False,3.639997911904762,53.0,0,False,False,0.0
4518,Joe,11,R,Crime,117.0,46000.0,6.9,4000000.0,low,38.0,4,False,False,1.4887406122459734,44.0,36,True,True,2.1455765455663944
4519,Delivery Man,11,PG-13,Comedy,105.0,76000.0,6.4,26000000.0,mid,43.0,0,False,False,0.0,19.0,6,False,True,2.6908298963492068
4520,Grudge Match,11,PG-13,Comedy,113.0,59000.0,6.4,40000000.0,mid,51.0,7,False,True,2.171128039600933,49.0,31,True,True,1.3743032616464417
4521,Planes,11,PG,Animation,91.0,43000.0,5.7,50000000.0,high,55.0,0,False,False,0.0,43.0,0,False,False,0.0
4522,Cloudy with a Chance of Meatballs 2,11,PG,Animation,95.0,94000.0,6.4,78000000.0,high,43.0,0,False,False,0.0,70.0,0,False,False,0.0
4523,Jack the Giant Slayer,11,PG-13,Adventure,114.0,134000.0,6.2,175000000.0,mid,48.0,6,True,False,2.850505351688312,51.0,0,False,False,0.0
4524,Blue Ruin,11,R,Crime,90.0,69000.0,7.1,420000.0,mid,37.0,0,False,False,0.0,35.0,0,False,False,0.0
4525,Epic,11,PG,Animation,102.0,101000.0,6.7,100000000.0,mid,56.0,2,True,False,4.998018430508474,24.0,2,False,False,2.4016754523809523
4526,Dark Skies,11,PG-13,Horror,97.0,73000.0,6.3,3500000.0,high,48.0,2,False,True,1.958707246794872,39.0,1,False,False,10.0
4527,Nebraska,11,R,Adventure,115.0,114000.0,7.7,12000000.0,mid,52.0,5,True,False,3.987555988833333,28.0,0,False,False,0.0
4528,Labor Day,11,PG-13,Drama,111.0,44000.0,6.9,18000000.0,mid,36.0,4,True,False,6.158747901217948,37.0,4,True,False,1.6250764972709275
4529,Trance,11,R,Crime,101.0,111000.0,6.9,20000000.0,mid,57.0,6,True,False,4.575206028518518,77.0,3,True,False,5.231625659722222
4530,Broken City,11,R,Action,109.0,78000.0,6.2,35000000.0,low,41.0,0,False,False,0.0,38.0,13,True,True,2.9957166642426145
4531,The Zero Theorem,11,R,Comedy,107.0,46000.0,6.1,8500000.0,low,73.0,9,True,False,2.304635028147628,34.0,0,False,False,0.0
4532,All Is Lost,11,PG-13,Action,106.0,78000.0,6.9,9000000.0,mid,40.0,1,False,False,5.572582571428572,42.0,11,True,False,3.310848304663834
4533,Anna,11,R,Drama,99.0,22000.0,6.5,7000000.0,low,37.0,0,False,False,0.0,57.0,0,False,False,0.0
4534,Third Person,11,R,Drama,137.0,27000.0,6.3,28000000.0,low,60.0,2,True,False,6.124144183333334,77.0,13,True,True,3.527826341075313
4535,The Grandmaster,11,PG-13,Action,130.0,32000.0,6.6,38600000.0,mid,57.0,3,True,False,1.341349981746032,50.0,2,True,False,3.0783037083333333
4536,The Incredible Burt Wonderstone,11,PG-13,Comedy,100.0,71000.0,5.9,30000000.0,low,64.0,0,False,False,0.0,61.0,10,True,True,3.940923229838412
4537,The Big Wedding,11,R,Comedy,89.0,48000.0,5.6,35000000.0,mid,33.0,0,False,False,0.0,51.0,31,True,True,1.3743032616464417
4538,Snitch,11,PG-13,Action,112.0,85000.0,6.4,15000000.0,high,45.0,0,False,False,0.0,51.0,10,False,True,2.030721778865393
4539,The Smurfs 2,11,PG,Animation,105.0,39000.0,5.3,105000000.0,high,55.0,8,False,True,3.9254627494194176,70.0,0,False,False,0.0
4540,Last Vegas,11,PG-13,Comedy,105.0,130000.0,6.6,28000000.0,high,50.0,9,False,True,4.419912349330485,41.0,31,True,True,1.3743032616464417
4541,Fruitvale Station,11,R,Biography,85.0,78000.0,7.5,900000.0,high,27.0,0,False,False,0.0,40.0,0,False,False,0.0
4542,Bad Grandpa,11,R,Comedy,92.0,90000.0,6.5,15000000.0,high,47.0,0,False,False,0.0,70.0,0,False,False,0.0
4543,Philomena,11,PG-13,Biography,98.0,96000.0,7.6,12000000.0,high,72.0,7,True,True,0.9475512309489006,26.0,3,False,True,4.752839763636364
4544,The Canyons,11,R,Drama,99.0,11000.0,3.8,250000.0,mid,67.0,7,True,True,0.986023520521542,42.0,5,False,True,2.984576557137255
4545,Jobs,11,PG-13,Biography,128.0,95000.0,6.0,12000000.0,high,52.0,0,False,False,0.0,79.0,7,True,True,3.8224848815413344
4546,The Immigrant,11,R,Drama,120.0,31000.0,6.6,16000000.0,low,44.0,4,False,False,1.1998164628438333,27.0,1,True,False,3.45099172
4547,21 & Over,11,R,Comedy,93.0,73000.0,5.8,13000000.0,high,25.0,0,False,False,0.0,35.0,0,False,False,0.0
4548,Runner Runner,11,R,Crime,88.0,61000.0,5.6,30000000.0,mid,27.0,1,False,False,2.1688088,38.0,15,True,True,2.671355338860166
4549,A Haunted House,11,R,Comedy,86.0,45000.0,5.0,2500000.0,high,38.0,0,False,False,0.0,26.0,3,False,False,1.7526958928746927
4550,How I Live Now,11,R,Action,101.0,29000.0,6.5,8000000.0,low,46.0,2,True,False,4.811309596666666,41.0,2,False,False,1.226031760606061
4551,Upstream Color,11,Unrated,Drama,96.0,32000.0,6.7,50000.0,high,41.0,1,False,False,10.0,41.0,0,False,False,0.0
4552,Parkland,11,PG-13,Drama,93.0,15000.0,6.4,10000000.0,low,48.0,0,False,False,0.0,19.0,5,False,True,5.373761175688311
4553,Paranoia,11,PG-13,Drama,106.0,36000.0,5.7,35000000.0,low,40.0,6,False,False,4.468270934632664,32.0,0,False,False,0.0
4554,The Past,11,PG-13,Drama,130.0,46000.0,7.7,11000000.0,mid,41.0,1,True,False,10.0,26.0,0,False,False,0.0
4555,The Fifth Estate,11,R,Biography,128.0,40000.0,6.2,28000000.0,low,58.0,7,True,True,2.9020026562152137,23.0,0,False,False,0.0
4556,Bad Words,11,R,Comedy,89.0,48000.0,6.6,10000000.0,low,44.0,0,False,False,0.0,37.0,5,True,True,2.354965536794872
4557,Man of Tai Chi,11,R,Action,105.0,36000.0,6.1,25000000.0,low,49.0,0,False,False,0.0,37.0,0,False,False,0.0
4558,The East,11,PG-13,Crime,116.0,49000.0,6.8,6500000.0,low,32.0,1,False,False,3.1413925925925925,44.0,1,False,False,10.0
4559,The Lunchbox,11,PG,Drama,104.0,52000.0,7.8,1000000.0,high,34.0,0,False,False,0.0,38.0,0,False,False,0.0
4560,Getaway,11,PG-13,Action,90.0,23000.0,4.4,18000000.0,low,42.0,2,False,True,1.435117365873016,31.0,14,True,False,2.578438699879535
4561,Guardians of the Galaxy,10,PG-13,Action,121.0,1100000.0,8.0,170000000.0,high,48.0,3,False,True,2.143964922222222,46.0,0,False,False,0.0
4562,Interstellar,10,PG-13,Adventure,169.0,1600000.0,8.6,165000000.0,high,44.0,8,True,False,4.674077809496959,43.0,17,True,True,1.976941045882012
4563,John Wick,10,R,Action,101.0,565000.0,7.4,20000000.0,high,46.0,0,False,False,0.0,35.0,21,True,False,2.6561563202896457
4564,Edge of Tomorrow,10,PG-13,Action,113.0,620000.0,7.9,175000000.0,mid,49.0,6,True,False,3.8735603783125367,45.0,28,True,True,4.1818719037941054
4565,Gone Girl,10,R,Drama,149.0,893000.0,8.1,61000000.0,high,52.0,9,True,False,3.6407800179954615,50.0,16,True,True,2.6349687447647394
4566,Captain America: The Winter Soldier,10,PG-13,Action,136.0,764000.0,7.7,170000000.0,high,44.0,1,False,False,2.41905375925926,52.0,2,False,False,2.4300822540816327
4567,The Grand Budapest Hotel,10,R,Adventure,99.0,734000.0,8.1,25000000.0,high,45.0,7,True,False,1.9606043866043084,42.0,8,True,True,1.7921026273471974
4568,Whiplash,10,R,Drama,106.0,749000.0,8.5,3300000.0,high,29.0,0,False,False,0.0,33.0,2,False,False,3.2323978923076924
4569,Kingsman: The Secret Service,10,R,Action,129.0,607000.0,7.7,81000000.0,high,43.0,3,True,False,2.4582176930555555,52.0,4,True,True,3.580915806060606
4570,Ex Machina,10,R,Drama,108.0,493000.0,7.7,15000000.0,mid,44.0,0,False,False,0.0,27.0,0,False,False,0.0
4571,Divergent,10,PG-13,Action,139.0,435000.0,6.6,85000000.0,high,51.0,2,True,False,5.660617826599326,54.0,0,False,False,0.0
4572,Nightcrawler,10,R,Crime,117.0,486000.0,7.8,8500000.0,high,55.0,0,False,False,0.0,26.0,12,True,False,2.9633451354908167
4573,The Hobbit: The Battle of the Five Armies,10,PG-13,Adventure,144.0,487000.0,7.4,175000000.0,high,53.0,10,True,False,4.726724890799952,23.0,3,True,False,2.252763648571429
4574,The Equalizer,10,R,Action,132.0,344000.0,7.2,55000000.0,high,49.0,8,True,False,1.601759046257108,34.0,28,True,False,2.005923802253541
