primaryName,birthYear,deathYear,knownForTitle,primaryProfession,secondaryProfession
Steve Kloves,1960.0,0.0,The Fabulous Baker Boys,writer,producer
Steve Martin,1945.0,0.0,Roxanne,writer,actor
Steve Martino,1959.0,0.0,The Peanuts Movie,director,miscellaneous
Steve McQueen,1969.0,0.0,12 Years a Slave,director,producer
Steve Miner,1951.0,0.0,House,director,producer
Steve Oedekerk,1961.0,0.0,Kung Pow: Enter the Fist,writer,director
Steve Pink,,,,,
Steve Railsback,1945.0,0.0,Lifeforce,actor,producer
Steve Rash,,,,,
Steve Shill,1957.0,0.0,Dexter,director,producer
Steve Trenbirth,,,,,
Steve Zahn,1967.0,0.0,War for the Planet of the Apes,actor,producer
Steven Bauer,1956.0,0.0,Scarface,actor,producer
Steven Brill,1962.0,0.0,Adam Sandler: 100% Fresh,writer,producer
Steven Caple Jr.,,,,,
Steven E. de Souza,1947.0,0.0,Die Hard,writer,producer
Steven Hahn,,,,,
Steven Knight,1959.0,0.0,Locke,writer,producer
Steven Lisberger,1951.0,0.0,Tron,writer,director
Steven Quale,,,,,
Steven R. Monroe,1964.0,0.0,I Spit on Your Grave,director,camera_department
Steven S. DeKnight,,,,,
Steven Seagal,1952.0,0.0,On Deadly Ground,actor,producer
Steven Shainberg,1963.0,0.0,Secretary,producer,director
Steven Soderbergh,1963.0,0.0,"Sex, Lies, and Videotape",producer,director
Steven Spielberg,1946.0,0.0,Schindler's List,producer,writer
Steven Strait,1986.0,0.0,The Expanse,actor,producer
Steven Zaillian,1953.0,0.0,Searching for Bobby Fischer,writer,producer
Stewart Hendler,1978.0,0.0,H+,director,producer
Stewart Raffill,1942.0,0.0,Passenger 57,director,miscellaneous
Stig Bergqvist,1962.0,0.0,Revolver,animation_department,director
Stiles White,,,,,
Sting,1951.0,0.0,Dune,music_artist,actor
Storm Reid,2003.0,0.0,A Wrinkle in Time,actor,executive
Stuart Baird,1947.0,0.0,Skyfall,editor,editorial_department
Stuart Beattie,,,,,
Stuart Gillard,1950.0,0.0,Teenage Mutant Ninja Turtles III,producer,director
Stuart Gordon,1947.0,2020.0,Re-Animator,writer,director
Stuart Hazeldine,1971.0,0.0,The Shack,writer,producer
Stuart Rosenberg,1927.0,2007.0,Cool Hand Luke,director,producer
Suki Waterhouse,1992.0,0.0,Daisy Jones & The Six,actor,producer
Sullivan Stapleton,1977.0,0.0,Animal Kingdom,actor,producer
Sumi Shimamoto,1954.0,0.0,Nausicaä of the Valley of the Wind,actor,none
Sunny Suljic,2005.0,0.0,Mid90s,actor,none
Suraj Sharma,1993.0,0.0,Life of Pi,actor,archive_footage
Susan Sarandon,1946.0,0.0,Thelma & Louise,actor,producer
Susan Seidelman,1952.0,0.0,Desperately Seeking Susan,director,producer
Susan Stroman,1954.0,0.0,The Producers,miscellaneous,director
Susanna Fogel,1980.0,0.0,Booksmart,writer,producer
Susanna White,1960.0,0.0,Generation Kill,director,producer
Susannah Grant,1963.0,0.0,Erin Brockovich,writer,producer
Susanne Bier,1960.0,0.0,In a Better World,director,producer
Sy Richardson,1941.0,0.0,Repo Man,actor,director
Sydney Pollack,1934.0,2008.0,Tootsie,director,producer
Sylvain Chomet,1963.0,0.0,The Triplets of Belleville,director,writer
Sylvain White,,,,,
Sylvester Stallone,1946.0,0.0,Rocky,actor,writer
Sylvia Kristel,1952.0,2012.0,The Concorde... Airport '79,actor,director
Sylvio Tabet,1938.0,0.0,Dead Ringers,producer,miscellaneous
T.I.,,,,,
T.J. Miller,1981.0,0.0,Silicon Valley,actor,writer
Tab Hunter,1931.0,2018.0,Damn Yankees,actor,producer
Tadanobu Asano,1973.0,0.0,Mongol: The Rise of Genghis Khan,actor,director
Tahar Rahim,1981.0,0.0,A Prophet,actor,soundtrack
Taika Waititi,1975.0,0.0,What We Do in the Shadows,producer,writer
Taimak,1964.0,0.0,The Last Dragon,actor,stunts
Takao Okawara,1949.0,0.0,Yukai,assistant_director,director
Takashi Miike,1960.0,0.0,13 Assassins,director,actor
Takashi Shimizu,1972.0,0.0,Ju-on: The Grudge,director,writer
Takehiro Murata,1960.0,0.0,Godzilla 2000: Millennium,actor,archive_footage
Takeshi Kitano,1947.0,0.0,The Blind Swordsman: Zatoichi,actor,writer
Tamara Jenkins,1962.0,0.0,The Savages,director,writer
Tami Erin,1974.0,0.0,The New Adventures of Pippi Longstocking,actor,casting_director
Tamlyn Tomita,1966.0,0.0,The Day After Tomorrow,actor,writer
Tammy Lauren,1968.0,0.0,Wishmaster,actor,archive_footage
Tamra Davis,1962.0,0.0,A Conversation with Basquiat,director,producer
Tanya Roberts,1949.0,2021.0,A View to a Kill,actor,producer
Taraji P. Henson,1970.0,0.0,The Curious Case of Benjamin Button,actor,producer
Taron Egerton,1989.0,0.0,Kingsman: The Secret Service,actor,producer
Tarsem Singh,1961.0,0.0,The Fall,director,producer
Tate Donovan,1963.0,0.0,Argo,actor,director
Tate Taylor,1969.0,0.0,Get on Up,producer,actor
Tatsuo Matsumura,1914.0,2005.0,Harakiri,actor,soundtrack
Tatsuya Nagamine,,,,,
Tatsuya Nakadai,1932.0,0.0,Harakiri,actor,soundtrack
Taye Diggs,1971.0,0.0,House on Haunted Hill,actor,producer
Taylor Hackford,1944.0,0.0,Ray,producer,director
Taylor Kitsch,1981.0,0.0,X-Men Origins: Wolverine,actor,producer
Taylor Lautner,1992.0,0.0,Twilight,actor,producer
Taylor Nichols,1959.0,0.0,Metropolitan,actor,producer
Taylor Russell,1994.0,0.0,Bones and All,actor,director
Taylor Schilling,1984.0,0.0,The Lucky One,actor,archive_footage
Taylor Sheridan,1969.0,0.0,Hell or High Water,writer,producer
Ted Berman,1919.0,2001.0,The Fox and the Hound,writer,animation_department
Ted Danson,1947.0,0.0,Cheers,actor,producer
Ted Demme,1963.0,2002.0,Blow,director,producer
Ted Kotcheff,1931.0,0.0,Weekend at Bernie's,producer,director
Ted Levine,1957.0,0.0,The Silence of the Lambs,actor,soundtrack
Tenzin Thuthob Tsarong,,,,,
Terence Davies,1945.0,2023.0,"Distant Voices, Still Lives",writer,director
Terence Knox,1946.0,0.0,Tour of Duty,actor,archive_footage
Terence Stamp,1938.0,0.0,The Limey,actor,director
Terence Young,1915.0,1994.0,Dr. No,director,writer
Teresa Palmer,1986.0,0.0,Warm Bodies,actor,producer
Teri Garr,1947.0,0.0,Tootsie,actor,miscellaneous
Terrence Howard,1969.0,0.0,Crash,actor,producer
Terrence Malick,1943.0,0.0,Days of Heaven,producer,writer
Terry Farrell,1963.0,0.0,Star Trek: Deep Space Nine,actor,soundtrack
Terry George,1952.0,0.0,Hotel Rwanda,writer,producer
Terry Gilliam,1940.0,0.0,Brazil,director,writer
Terry Jones,1942.0,2020.0,The Meaning of Life,writer,actor
Terry Kiser,1939.0,0.0,Friday the 13th: The New Blood,actor,director
Terry O'Quinn,1952.0,0.0,Lost,actor,soundtrack
Terry Serpico,1964.0,0.0,Law & Order: Special Victims Unit,actor,stunts
Terry Zwigoff,1949.0,0.0,Ghost World,director,writer
Thea Sharrock,,,,,
Theodore Melfi,1970.0,0.0,Hidden Figures,producer,director
Theodore Witcher,,,,,
Theresa Randle,1964.0,0.0,Bad Boys,actor,soundtrack
Theresa Russell,1957.0,0.0,Spider-Man 3,actor,miscellaneous
Thom Eberhardt,1947.0,0.0,Without a Clue,director,writer
Thom Mathews,1958.0,0.0,The Return of the Living Dead,actor,producer
Thomas Bezucha,1964.0,0.0,Let Him Go,producer,writer
Thomas Carter,1953.0,0.0,Coach Carter,director,producer
Thomas Horn,1957.0,2023.0,Unraveling Revelation,producer,writer
Thomas Ian Nicholas,1980.0,0.0,Adverse,actor,producer
Thomas J. Wright,,,,,
Thomas Jane,1969.0,0.0,Boogie Nights,actor,producer
Thomas K. Avildsen,,,,,
Thomas Lennon,1970.0,0.0,Reno 911!,actor,producer
Thomas Mann,1991.0,0.0,Me and Earl and the Dying Girl,actor,producer
Thomas Schlamme,1950.0,0.0,The West Wing,producer,director
Thomas Vinterberg,1969.0,0.0,The Hunt,director,writer
Thor Freudenthal,1972.0,0.0,Motel,director,producer
Thora Birch,1982.0,0.0,Ghost World,actor,producer
Thurop Van Orman,1976.0,0.0,The Marvelous Misadventures of Flapjack,writer,actor
Ti West,1980.0,0.0,Pearl,director,writer
Tibor Takács,1954.0,0.0,Black Warrant,director,writer
Tiffany Haddish,1979.0,0.0,Girls Trip,actor,producer
Tiger Hu Chen,1975.0,0.0,The Matrix Reloaded,actor,stunts
Tilda Swinton,1960.0,0.0,We Need to Talk About Kevin,actor,producer
Tim Allen,1953.0,0.0,Toy Story,actor,producer
Tim Blake Nelson,1964.0,0.0,The Ballad of Buster Scruggs,actor,director
Tim Burton,1958.0,0.0,Edward Scissorhands,producer,miscellaneous
Tim Curry,1946.0,0.0,Congo,actor,producer
Tim Daly,1956.0,0.0,Basic,actor,producer
Tim Fywell,1951.0,0.0,I Capture the Castle,director,producer
Tim Hill,1958.0,0.0,SpongeBob SquarePants,writer,producer
Tim Hunter,1947.0,0.0,The Failures,director,producer
Tim Johnson,1931.0,1997.0,Maverick,actor,none
Tim Kirkby,1970.0,0.0,The Pentaverate,director,producer
Tim Matheson,1947.0,0.0,National Lampoon's Animal House,actor,director
Tim McCanlies,1953.0,0.0,The Iron Giant,writer,director
Tim Meadows,1961.0,0.0,Mean Girls,actor,writer
Tim Miller,1964.0,0.0,"Love, Death & Robots",producer,writer
Tim Pope,,,,,
Tim Robbins,1958.0,0.0,Mystic River,actor,producer
Tim Roth,1961.0,0.0,Rob Roy,actor,producer
Tim Story,1970.0,0.0,Fantastic Four,director,producer
Timothy Balme,1967.0,0.0,Dead Alive,actor,writer
Timothy Dalton,1946.0,0.0,The Living Daylights,actor,soundtrack
Timothy Hutton,1960.0,0.0,Ordinary People,actor,producer
Timothy Olyphant,1968.0,0.0,Justified,actor,producer
Timothy Spall,1957.0,0.0,Mr. Turner,actor,producer
Timur Bekmambetov,1961.0,0.0,Night Watch,producer,director
Tina Fey,1970.0,0.0,Date Night,writer,actor
Tina Gordon,1964.0,0.0,Stealth,make_up_department,miscellaneous
Tobe Hooper,1943.0,2017.0,The Texas Chain Saw Massacre,director,writer
Tobey Maguire,1975.0,0.0,Brothers,actor,producer
Tobin Bell,1942.0,0.0,Saw,actor,producer
Toby Jones,1966.0,0.0,Tinker Tailor Soldier Spy,actor,writer
Tod Williams,1968.0,0.0,Cell,director,writer
Todd Allen,1960.0,0.0,Django Unchained,actor,producer
Todd Field,1964.0,0.0,Tár,director,writer
Todd Haynes,1961.0,0.0,Far from Heaven,director,producer
Todd Holland,1961.0,0.0,Malcolm in the Middle,director,producer
Todd Lincoln,1976.0,0.0,Gorgeous Vortex,director,producer
Todd Phillips,1970.0,0.0,Joker,producer,director
Todd Robinson,,,,,
Todd Solondz,1959.0,0.0,Welcome to the Dollhouse,director,writer
Todd Strauss-Schulson,1980.0,0.0,The Final Girls,director,producer
Tom Arnold,1959.0,0.0,True Lies,actor,producer
Tom Atkins,1935.0,0.0,Halloween III: Season of the Witch,actor,archive_footage
Tom Berenger,1949.0,0.0,Inception,actor,producer
Tom Brady,1977.0,0.0,Entourage,producer,actor
Tom Cruise,1962.0,0.0,Top Gun,actor,producer
Tom Daley,1947.0,2014.0,The Outing,director,actor
Tom Dey,1965.0,0.0,Showtime,director,writer
Tom DiCillo,1953.0,0.0,Delirious,director,cinematographer
Tom Everett Scott,1970.0,0.0,That Thing You Do!,actor,producer
Tom Ford,1961.0,0.0,A Single Man,director,actor
Tom Gormican,,,,,
Tom Green,1971.0,0.0,Freddy Got Fingered,producer,actor
Tom Hanks,1956.0,0.0,Cast Away,producer,actor
Tom Hardy,1977.0,0.0,Inception,actor,producer
Tom Hiddleston,1981.0,0.0,The Avengers,actor,producer
Tom Holland,1943.0,0.0,Fright Night,actor,writer
Tom Stanley Holland,1996.0,0.0,Spider-Man: Homecoming,actor,producer
Tom Hooper,1972.0,0.0,Cats,director,producer
Tom Hulce,1953.0,0.0,Amadeus,actor,producer
Tom Kalin,,,,,
Tom Kenny,1962.0,0.0,SpongeBob SquarePants,actor,miscellaneous
Tom Mankiewicz,1942.0,2010.0,Ladyhawke,miscellaneous,writer
Tom McCarthy,1966.0,0.0,The Station Agent,producer,actor
Tom McGrath,1964.0,0.0,Madagascar,director,writer
Tom McLoughlin,1950.0,0.0,Friday the 13th Part VI: Jason Lives,writer,director
Tom Ropelewski,,,,,
Tom Savini,1946.0,0.0,From Dusk Till Dawn,actor,make_up_department
Tom Schulman,1950.0,0.0,Dead Poets Society,writer,producer
Tom Selleck,1945.0,0.0,Blue Bloods,actor,producer
Tom Shadyac,1958.0,0.0,The Nutty Professor,producer,director
Tom Stern,1965.0,0.0,Freaked,actor,director
Tom Tykwer,1965.0,0.0,Run Lola Run,writer,composer
Tom Vaughan,1969.0,0.0,Starter for 10,director,writer
Tom Waits,1949.0,0.0,Seven Psychopaths,music_artist,actor
Tom Welling,1977.0,0.0,Smallville,actor,producer
Tom Wilkinson,1948.0,2023.0,Michael Clayton,actor,soundtrack
Tomas Alfredson,1965.0,0.0,Tinker Tailor Soldier Spy,director,miscellaneous
Tomm Moore,1977.0,0.0,Wolfwalkers,producer,writer
Tommy Flanagan,1965.0,0.0,Alien vs. Predator,actor,producer
Tommy Lee Jones,1946.0,0.0,The Fugitive,actor,director
Tommy Lee Wallace,1949.0,0.0,Halloween III: Season of the Witch,director,writer
Tommy O'Haver,1968.0,0.0,An American Crime,director,writer
Tommy Wirkola,1979.0,0.0,Dead Snow 2: Red vs. Dead,writer,director
Tommy Wiseau,1955.0,0.0,The Room,writer,actor
Toni Attell,1948.0,0.0,Babylon 5,actor,none
Toni Collette,1972.0,0.0,The Sixth Sense,actor,producer
Tony Bancroft,1967.0,0.0,Mulan,animation_department,art_department
Tony Bill,1940.0,0.0,Flyboys,actor,director
Tony Chiu-Wai Leung,,,,,
Tony Cinciripini,,,,,
Tony Danza,1951.0,0.0,Don Jon,actor,producer
Tony Gilroy,1956.0,0.0,Michael Clayton,writer,producer
Tony Goldwyn,1960.0,0.0,Ghost,actor,director
Tony Jaa,1976.0,0.0,Ong Bak 3,actor,stunts
Tony Kaye,1952.0,0.0,Detachment,director,cinematographer
Tony Leondis,1967.0,0.0,The Emoji Movie,writer,director
Tony Maylam,1943.0,0.0,Journal of a Contract Killer,director,writer
Tony Randel,1956.0,0.0,Hellbound: Hellraiser II,editor,director
Tony Richardson,1973.0,0.0,Deadpool,camera_department,none
Tony Roberts,1939.0,0.0,"Play It Again, Sam",actor,soundtrack
Tony Scott,1944.0,2012.0,Domino,producer,director
Tony Shalhoub,1953.0,0.0,Monk,actor,producer
Tony Todd,1954.0,0.0,Candyman,actor,producer
Tony Wash,1980.0,0.0,A Chance in Hell,producer,director
Topher Grace,1978.0,0.0,In Good Company,actor,producer
Toshio Furukawa,1946.0,0.0,Urusei yatsura,actor,archive_footage
Tracey Ullman,1959.0,0.0,The Tracey Ullman Show,actor,writer
Tracy Camilla Johns,1963.0,0.0,She's Gotta Have It,actor,archive_footage
Travis Cluff,,,,,
Travis Fimmel,1979.0,0.0,Warcraft,actor,producer
Travis Knight,1973.0,0.0,Kubo and the Two Strings,director,producer
Travis Tedford,1988.0,0.0,The Little Rascals,actor,none
Treat Williams,1951.0,2023.0,Deep Rising,actor,director
Trevor Jackson,1996.0,0.0,SuperFly,actor,director
Trevor Nunn,1940.0,0.0,Twelfth Night,director,miscellaneous
Trey Edward Shults,1988.0,0.0,Waves,director,writer
Trey Parker,1969.0,0.0,South Park,music_department,writer
Trish Sie,,,,,
Troy Duffy,1971.0,0.0,The Boondock Saints,writer,producer
Troy Miller,,,,,
Troy Nixey,1972.0,0.0,Don't Be Afraid of the Dark,director,writer
Ty Burrell,1967.0,0.0,Modern Family,actor,producer
Tye Sheridan,1996.0,0.0,Mud,actor,producer
Tyler Nilson,,,,,
Tyler Perry,1969.0,0.0,Diary of a Mad Black Woman,writer,director
Tyrin Turner,1972.0,0.0,Menace II Society,actor,producer
Uli Edel,1947.0,0.0,The Baader Meinhof Complex,director,writer
Ulrich Mühe,1953.0,2007.0,The Lives of Others,actor,director
Ulrich Thomsen,1963.0,0.0,The Celebration,actor,producer
Ulu Grosbard,1929.0,2012.0,Georgia,production_manager,director
Uma Thurman,1970.0,0.0,Kill Bill: Vol. 1,actor,producer
Uwe Boll,1965.0,0.0,Postal,producer,director
Vadim Perelman,1963.0,0.0,House of Sand and Fog,director,producer
Val Kilmer,1959.0,0.0,The Doors,actor,producer
Vanessa Hudgens,1988.0,0.0,High School Musical 3: Senior Year,actor,producer
Vanessa Williams,1963.0,0.0,Ugly Betty,actor,producer
Vanilla Ice,1967.0,0.0,Cool as Ice,actor,composer
Vera Farmiga,1973.0,0.0,Up in the Air,actor,producer
Veronica Taylor,1965.0,0.0,Pokémon: The First Movie - Mewtwo Strikes Back,actor,miscellaneous
Vic Armstrong,1946.0,0.0,Left Behind,stunts,assistant_director
Vic Sarin,1945.0,0.0,A Shine of Rainbows,cinematographer,director
Vicky Krieps,1983.0,0.0,Phantom Thread,actor,producer
Victor Love,1957.0,0.0,Red All Over,actor,director
Victor Nunez,1945.0,0.0,Ulee's Gold,director,writer
Victor Salva,1958.0,0.0,Powder,writer,director
Victor Wong,1927.0,2001.0,Big Trouble in Little China,actor,archive_footage
Victoria Justice,1993.0,0.0,Victorious,actor,composer
Viggo Mortensen,1958.0,0.0,The Lord of the Rings: The Return of the King,actor,producer
Vin Diesel,1967.0,0.0,Guardians of the Galaxy,producer,actor
Vince Vaughn,1970.0,0.0,The Break-Up,producer,actor
Vincent D'Onofrio,1959.0,0.0,Men in Black,actor,producer
Vincent Gallo,1961.0,0.0,Buffalo '66,actor,director
Vincent Paronnaud,1970.0,0.0,Persepolis,writer,director
Vincent Perez,1964.0,0.0,Alone in Berlin,actor,director
Vincent Price,1911.0,1993.0,The Abominable Dr. Phibes,actor,miscellaneous
Vincent Spano,1962.0,0.0,Baby It's You,actor,director
Vincent Ward,1956.0,0.0,The Navigator: A Medieval Odyssey,director,writer
Vincenzo Natali,1969.0,0.0,Cube,art_department,director
Vinnie Jones,1965.0,0.0,"Lock, Stock and Two Smoking Barrels",actor,producer
Viola Davis,1965.0,0.0,Fences,actor,producer
Virginia Madsen,1961.0,0.0,Sideways,actor,producer
Vivica A. Fox,1964.0,0.0,Independence Day,actor,producer
Vondie Curtis-Hall,1950.0,0.0,Romeo + Juliet,actor,director
W.D. Richter,1945.0,0.0,Invasion of the Body Snatchers,writer,producer
Wagner Moura,1976.0,0.0,Elite Squad,actor,producer
Wallace Wolodarsky,,,,,
Wally Pfister,1961.0,0.0,Inception,cinematographer,camera_department
Walt Becker,1968.0,0.0,Old Dogs,director,producer
Walter Hill,1942.0,0.0,48 Hrs.,producer,writer
Walter Matthau,1920.0,2000.0,The Odd Couple,actor,director
Walter Salles,1956.0,0.0,Central Station,director,producer
Ward Horton,1976.0,0.0,Annabelle,actor,producer
Warren Beatty,1937.0,0.0,Reds,actor,producer
Warren Christie,1975.0,0.0,Apollo 18,actor,producer
Warren Leight,1957.0,0.0,Law & Order: Criminal Intent,producer,writer
Warwick Davis,1970.0,0.0,Willow,actor,writer
Wayne Kramer,1965.0,0.0,The Cooler,writer,director
Wayne Wang,1949.0,0.0,Smoke,director,producer
Wendi McLendon-Covey,1969.0,0.0,Bridesmaids,actor,producer
Werner Herzog,1942.0,0.0,Fitzcarraldo,director,writer
Wes Anderson,1969.0,0.0,Fantastic Mr. Fox,director,writer
Wes Ball,1980.0,0.0,Maze Runner: The Scorch Trials,art_department,director
Wes Craven,1939.0,2015.0,A Nightmare on Elm Street,writer,producer
Wes Ramsey,1977.0,0.0,Latter Days,actor,archive_footage
Wesley Snipes,1962.0,0.0,Blade,actor,producer
Whit Stillman,1952.0,0.0,Love & Friendship,director,writer
Whitney Houston,1963.0,2012.0,The Bodyguard,music_artist,actor
Whoopi Goldberg,1955.0,0.0,Ghost,actor,producer
Wil Shriner,1953.0,0.0,Hoot,writer,director
Wil Wheaton,1972.0,0.0,Stand by Me,actor,writer
Will Arnett,1970.0,0.0,The Lego Batman Movie,actor,producer
Will Ferrell,1967.0,0.0,Talladega Nights: The Ballad of Ricky Bobby,producer,actor
Will Finn,1958.0,0.0,Home on the Range,art_department,writer
Will Forte,1970.0,0.0,MacGruber,actor,writer
Will Friedle,1976.0,0.0,Transformers: Robots in Disguise,actor,producer
Will Gluck,1978.0,0.0,Anyone But You,director,writer
Will Smith,1968.0,0.0,The Fresh Prince of Bel-Air,producer,actor
Willard Carroll,1955.0,0.0,Playing by Heart,producer,writer
Willard Huyck,1945.0,0.0,Howard the Duck,writer,director
Willem Dafoe,1955.0,0.0,Spider-Man,actor,producer
William A. Fraker,1923.0,2010.0,Bullitt,camera_department,cinematographer
William A. Graham,1926.0,2013.0,Return to the Blue Lagoon,director,producer
William Baldwin,1963.0,0.0,Backdraft,actor,producer
William Brent Bell,,,,,
William Dear,1944.0,0.0,Harry and the Hendersons,director,writer
William Eubank,1982.0,0.0,The Signal,cinematographer,director
William Friedkin,1935.0,2023.0,To Live and Die in L.A.,director,writer
William H. Macy,1950.0,0.0,Fargo,actor,writer
William Hurt,1950.0,2022.0,A History of Violence,actor,producer
William Katt,1951.0,0.0,The Man from Earth,actor,director
William Lustig,1955.0,0.0,Army of Darkness,producer,director
William Malone,1953.0,0.0,House on Haunted Hill,director,writer
William Monahan,1960.0,0.0,The Departed,writer,producer
William Olsen,1950.0,2019.0,Rockin' Road Trip,director,camera_department
William Petersen,1953.0,0.0,CSI: Crime Scene Investigation,producer,actor
William Ragsdale,1961.0,0.0,Fright Night,actor,archive_footage
William Shatner,1931.0,0.0,Star Trek V: The Final Frontier,actor,producer
William Tannen,1942.0,0.0,Cover-Up,director,producer
Willie Nelson,1933.0,0.0,The Dukes of Hazzard,music_artist,actor
Wilson Yip,,,,,
Wim Wenders,1945.0,0.0,Wings of Desire,director,producer
Winona Ryder,1971.0,0.0,Little Women,actor,producer
Winston Chao,1960.0,0.0,The Meg,actor,talent_agent
Wolfgang Petersen,1941.0,2022.0,Das Boot,director,writer
Woo-Ping Yuen,1945.0,0.0,"Crouching Tiger, Hidden Dragon",director,stunts
Woody Allen,1935.0,0.0,Annie Hall,writer,director
Woody Harrelson,1961.0,0.0,True Detective,actor,producer
